locus_tag	ftype	length_bp	gene	EC_number	COG	product
DKBCMCDJ_02286	CDS	780				hypothetical protein
DKBCMCDJ_02287	CDS	495				hypothetical protein
DKBCMCDJ_02288	CDS	381				hypothetical protein
DKBCMCDJ_02289	CDS	1260				hypothetical protein
DKBCMCDJ_02290	CDS	297				hypothetical protein
DKBCMCDJ_02291	CDS	441				hypothetical protein
DKBCMCDJ_02292	CDS	3003	valS	6.1.1.9	COG0525	Valine--tRNA ligase
DKBCMCDJ_02293	CDS	444				hypothetical protein
DKBCMCDJ_02294	CDS	603				hypothetical protein
DKBCMCDJ_02295	CDS	1098				hypothetical protein
DKBCMCDJ_02296	CDS	951				hypothetical protein
DKBCMCDJ_02297	CDS	1335				hypothetical protein
DKBCMCDJ_02298	CDS	807	larE	4.4.1.37	COG1606	Pyridinium-3,5-bisthiocarboxylic acid mononucleotide synthase
DKBCMCDJ_02299	CDS	486	apcD_1			Allophycocyanin subunit alpha-B
DKBCMCDJ_02300	CDS	1374	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
DKBCMCDJ_02301	CDS	339				hypothetical protein
DKBCMCDJ_02302	CDS	285				hypothetical protein
DKBCMCDJ_02303	CDS	369				hypothetical protein
DKBCMCDJ_02304	CDS	1392	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
DKBCMCDJ_02305	CDS	678	phoP_4		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DKBCMCDJ_02306	CDS	522				hypothetical protein
DKBCMCDJ_02307	CDS	312	groS_1			10 kDa chaperonin
DKBCMCDJ_02308	CDS	1638	groL1_1			60 kDa chaperonin 1
DKBCMCDJ_02309	CDS	705				hypothetical protein
DKBCMCDJ_02310	CDS	1905	ruvB_2	3.6.4.12		Holliday junction ATP-dependent DNA helicase RuvB
DKBCMCDJ_02311	CDS	1941				putative protein
DKBCMCDJ_02312	CDS	273				hypothetical protein
DKBCMCDJ_02313	CDS	219				hypothetical protein
DKBCMCDJ_02314	CDS	459				hypothetical protein
DKBCMCDJ_02315	CDS	831			COG1073	putative protein
DKBCMCDJ_02316	CDS	783				hypothetical protein
DKBCMCDJ_02317	CDS	516				hypothetical protein
DKBCMCDJ_02318	CDS	156				hypothetical protein
DKBCMCDJ_02319	CDS	156				hypothetical protein
DKBCMCDJ_02320	CDS	600				hypothetical protein
DKBCMCDJ_02321	CDS	1884	asnO	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 3
DKBCMCDJ_02322	CDS	384				hypothetical protein
DKBCMCDJ_02323	CDS	603				hypothetical protein
DKBCMCDJ_02324	CDS	606				hypothetical protein
DKBCMCDJ_02325	CDS	2310				hypothetical protein
DKBCMCDJ_02326	CDS	840				hypothetical protein
DKBCMCDJ_02327	CDS	5502	ycf3_8			Photosystem I assembly protein Ycf3
DKBCMCDJ_02328	CDS	1407		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
DKBCMCDJ_02329	CDS	975	moaA_2			GTP 3',8-cyclase
DKBCMCDJ_02330	CDS	375				hypothetical protein
DKBCMCDJ_02331	CDS	1095				hypothetical protein
DKBCMCDJ_02332	CDS	255				hypothetical protein
DKBCMCDJ_02333	CDS	249				hypothetical protein
DKBCMCDJ_02334	CDS	1257	kmo_2	1.14.13.9		Kynurenine 3-monooxygenase
DKBCMCDJ_02335	CDS	153				hypothetical protein
DKBCMCDJ_02336	CDS	630				hypothetical protein
DKBCMCDJ_02337	CDS	1941	ftsH4_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 4
DKBCMCDJ_02338	CDS	669				hypothetical protein
DKBCMCDJ_02339	CDS	213				hypothetical protein
DKBCMCDJ_02340	CDS	1152				hypothetical protein
DKBCMCDJ_02341	CDS	117				hypothetical protein
DKBCMCDJ_02342	CDS	789				hypothetical protein
DKBCMCDJ_02343	CDS	756	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
DKBCMCDJ_02344	CDS	717				hypothetical protein
DKBCMCDJ_02345	CDS	549	dps_2	1.16.-.-	COG0783	DNA protection during starvation protein
DKBCMCDJ_02346	CDS	894	rhaS			HTH-type transcriptional activator RhaS
DKBCMCDJ_02347	CDS	882				hypothetical protein
DKBCMCDJ_02348	CDS	603	cbiT	2.1.1.196	COG2242	Cobalt-precorrin-6B C(15)-methyltransferase (decarboxylating)
DKBCMCDJ_02349	CDS	324				hypothetical protein
DKBCMCDJ_02350	CDS	816				hypothetical protein
DKBCMCDJ_02351	CDS	693			COG1926	Putative phosphoribosyl transferase
DKBCMCDJ_02352	CDS	699	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
DKBCMCDJ_02353	CDS	675				hypothetical protein
DKBCMCDJ_02354	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
DKBCMCDJ_02355	CDS	1233	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
DKBCMCDJ_02356	CDS	1920	pbpG		COG0744	Penicillin-binding protein 2D
DKBCMCDJ_02357	CDS	324				hypothetical protein
DKBCMCDJ_02358	CDS	444				hypothetical protein
DKBCMCDJ_02359	CDS	543				hypothetical protein
DKBCMCDJ_02360	CDS	573	sipT_2	3.4.21.89	COG0681	Signal peptidase I T
DKBCMCDJ_02361	CDS	1113	ycf3_9			Photosystem I assembly protein Ycf3
DKBCMCDJ_02362	CDS	663	eryG	2.1.1.254		Erythromycin 3''-O-methyltransferase
DKBCMCDJ_02363	CDS	249				hypothetical protein
DKBCMCDJ_02364	CDS	624				hypothetical protein
DKBCMCDJ_02365	CDS	1422	dnaE2	2.7.7.7		Error-prone DNA polymerase
DKBCMCDJ_02366	CDS	1458	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
DKBCMCDJ_02367	CDS	810				hypothetical protein
DKBCMCDJ_02368	CDS	333				hypothetical protein
DKBCMCDJ_02369	CDS	402				hypothetical protein
DKBCMCDJ_02370	CDS	1104				hypothetical protein
DKBCMCDJ_02371	CDS	1353			COG2239	Magnesium transporter MgtE
DKBCMCDJ_02372	CDS	150				hypothetical protein
DKBCMCDJ_02373	CDS	3207				hypothetical protein
DKBCMCDJ_02374	CDS	378				hypothetical protein
DKBCMCDJ_02375	CDS	2556	clpC_1		COG0542	Negative regulator of genetic competence ClpC/MecB
DKBCMCDJ_02376	CDS	552	mshD	2.3.1.189		Mycothiol acetyltransferase
DKBCMCDJ_02377	CDS	1407	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
DKBCMCDJ_02378	CDS	924	dacA	2.7.7.85		Diadenylate cyclase
DKBCMCDJ_02379	CDS	750	ispU	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
DKBCMCDJ_02380	CDS	273				hypothetical protein
DKBCMCDJ_02381	CDS	513	dnaJ_3			Chaperone protein DnaJ
DKBCMCDJ_02382	CDS	957				hypothetical protein
DKBCMCDJ_02383	CDS	1212	hisZ			ATP phosphoribosyltransferase regulatory subunit
DKBCMCDJ_02384	CDS	1242	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
DKBCMCDJ_02385	CDS	543				hypothetical protein
DKBCMCDJ_02386	CDS	354				hypothetical protein
DKBCMCDJ_02387	CDS	843				hypothetical protein
DKBCMCDJ_02388	CDS	1380				hypothetical protein
DKBCMCDJ_02389	CDS	1698				hypothetical protein
DKBCMCDJ_02390	CDS	1188				hypothetical protein
DKBCMCDJ_02391	CDS	189				hypothetical protein
DKBCMCDJ_02392	CDS	264				hypothetical protein
DKBCMCDJ_02393	CDS	1437	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
DKBCMCDJ_02394	CDS	393				hypothetical protein
DKBCMCDJ_02395	CDS	264				hypothetical protein
DKBCMCDJ_02396	CDS	585				hypothetical protein
DKBCMCDJ_02397	CDS	660				hypothetical protein
DKBCMCDJ_02398	CDS	675	mprA_3			Response regulator MprA
DKBCMCDJ_02399	CDS	1419	sasA_20	2.7.-.-		Adaptive-response sensory-kinase SasA
DKBCMCDJ_02400	CDS	1695	spkA_2	2.7.11.1		Serine/threonine-protein kinase A
DKBCMCDJ_02401	CDS	1197				hypothetical protein
DKBCMCDJ_02402	CDS	1212	thrS_2	6.1.1.3	COG0441	Threonine--tRNA ligase
DKBCMCDJ_02403	CDS	321				hypothetical protein
DKBCMCDJ_02404	CDS	1323	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
DKBCMCDJ_02405	CDS	600				hypothetical protein
DKBCMCDJ_02406	tRNA	74				tRNA-Arg(ccg)
DKBCMCDJ_02407	CDS	495				Pentapeptide repeat protein Rfr32
DKBCMCDJ_02408	CDS	1137	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
DKBCMCDJ_02409	CDS	387	gcvH			Glycine cleavage system H protein
DKBCMCDJ_02410	CDS	2898	gcvP	1.4.4.2		Glycine dehydrogenase (decarboxylating)
DKBCMCDJ_02411	CDS	969				hypothetical protein
DKBCMCDJ_02412	CDS	1068				hypothetical protein
DKBCMCDJ_02413	CDS	405	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
DKBCMCDJ_02414	CDS	591				hypothetical protein
DKBCMCDJ_02415	CDS	306				hypothetical protein
DKBCMCDJ_02416	CDS	219				hypothetical protein
DKBCMCDJ_02417	CDS	564				hypothetical protein
DKBCMCDJ_02418	CDS	1053		5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
DKBCMCDJ_02419	CDS	1041				hypothetical protein
DKBCMCDJ_02420	CDS	798				hypothetical protein
DKBCMCDJ_02421	CDS	2514	recG	3.6.4.12		ATP-dependent DNA helicase RecG
DKBCMCDJ_02422	CDS	897				hypothetical protein
DKBCMCDJ_02423	CDS	660	tsf			Elongation factor Ts
DKBCMCDJ_02424	CDS	795	rpsB		COG0052	30S ribosomal protein S2
DKBCMCDJ_02425	CDS	1038	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DKBCMCDJ_02426	CDS	165				hypothetical protein
DKBCMCDJ_02427	CDS	198				hypothetical protein
DKBCMCDJ_02428	CDS	471				hypothetical protein
DKBCMCDJ_02429	CDS	819			COG0596	putative protein
DKBCMCDJ_02430	CDS	861	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
DKBCMCDJ_02431	CDS	1719	dfa3_2	1.-.-.-	COG0426	Putative diflavin flavoprotein A 3
DKBCMCDJ_02432	CDS	1710	dfa5_2	1.-.-.-	COG0426	Putative diflavin flavoprotein A 5
DKBCMCDJ_02433	CDS	537	cpeS2	4.-.-.-		Putative phycocyanobilin lyase CpcS 2
DKBCMCDJ_02434	CDS	1377	macA		COG0845	Macrolide export protein MacA
DKBCMCDJ_02435	CDS	3225	mdtB			Multidrug resistance protein MdtB
DKBCMCDJ_02436	CDS	579				hypothetical protein
DKBCMCDJ_02437	CDS	1359				hypothetical protein
DKBCMCDJ_02438	CDS	2013	pknD_15	2.7.11.1		Serine/threonine-protein kinase PknD
DKBCMCDJ_02439	CDS	1068	mshA_8	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKBCMCDJ_02440	CDS	969				hypothetical protein
DKBCMCDJ_02441	CDS	363	rplS		COG0335	50S ribosomal protein L19
DKBCMCDJ_02442	tRNA	74				tRNA-Trp(cca)
DKBCMCDJ_02443	CDS	243	secE			Protein translocase subunit SecE
DKBCMCDJ_02444	CDS	639	nusG			Transcription termination/antitermination protein NusG
DKBCMCDJ_02445	CDS	426	rplK		COG0080	50S ribosomal protein L11
DKBCMCDJ_02446	CDS	714	rplA		COG0081	50S ribosomal protein L1
DKBCMCDJ_02447	CDS	546	rplJ			50S ribosomal protein L10
DKBCMCDJ_02448	CDS	399	rplL			50S ribosomal protein L7/L12
DKBCMCDJ_02449	CDS	1839	pknD_16	2.7.11.1		Serine/threonine-protein kinase PknD
DKBCMCDJ_02450	CDS	1182				hypothetical protein
DKBCMCDJ_02451	CDS	1062	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
DKBCMCDJ_02452	CDS	1908	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
DKBCMCDJ_02453	CDS	957				hypothetical protein
DKBCMCDJ_02454	CDS	1056	hemE	4.1.1.37	COG0407	Uroporphyrinogen decarboxylase
DKBCMCDJ_02455	CDS	213				hypothetical protein
DKBCMCDJ_02456	CDS	225				hypothetical protein
DKBCMCDJ_02457	CDS	753				hypothetical protein
DKBCMCDJ_02458	CDS	2073	ptrB	3.4.21.83	COG1770	Protease 2
DKBCMCDJ_02459	CDS	1269	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
DKBCMCDJ_02460	CDS	654				hypothetical protein
DKBCMCDJ_02461	CDS	1107				hypothetical protein
DKBCMCDJ_02462	CDS	1014	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
DKBCMCDJ_02463	CDS	1131				hypothetical protein
DKBCMCDJ_02464	CDS	198				hypothetical protein
DKBCMCDJ_02465	CDS	957	era_2		COG1159	GTPase Era
DKBCMCDJ_02466	CDS	186				hypothetical protein
DKBCMCDJ_02467	CDS	666	liaR_2		COG2197	Transcriptional regulatory protein LiaR
DKBCMCDJ_02468	CDS	174				hypothetical protein
DKBCMCDJ_02469	CDS	465				hypothetical protein
DKBCMCDJ_02470	CDS	1353	aroA1	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase 1
DKBCMCDJ_02471	CDS	1671				hypothetical protein
DKBCMCDJ_02472	CDS	261				hypothetical protein
DKBCMCDJ_02473	CDS	126				hypothetical protein
DKBCMCDJ_02474	CDS	216				hypothetical protein
DKBCMCDJ_02475	CDS	804			COG0327	GTP cyclohydrolase 1 type 2 
DKBCMCDJ_02476	CDS	414				hypothetical protein
DKBCMCDJ_02477	CDS	1080				hypothetical protein
DKBCMCDJ_02478	CDS	1176	cefD	5.1.1.17	COG0520	Isopenicillin N epimerase
DKBCMCDJ_02479	CDS	528				hypothetical protein
DKBCMCDJ_02480	CDS	495				hypothetical protein
DKBCMCDJ_02481	CDS	1188	gldA	1.1.1.6	COG0371	Glycerol dehydrogenase
DKBCMCDJ_02482	CDS	1212	dapL_2	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
DKBCMCDJ_02483	CDS	327				hypothetical protein
DKBCMCDJ_02484	CDS	330				hypothetical protein
DKBCMCDJ_02485	CDS	384	cadI		COG0346	Cadmium-induced protein CadI
DKBCMCDJ_02486	CDS	1065	sphX_2		COG0226	Protein SphX
DKBCMCDJ_02487	CDS	1155	acr3		COG0798	Arsenical-resistance protein Acr3
DKBCMCDJ_02488	CDS	162	arsH	1.6.5.2		NADPH-dependent quinone reductase ArsH
DKBCMCDJ_02489	CDS	396	arsC	1.20.4.1		Glutaredoxin arsenate reductase
DKBCMCDJ_02490	CDS	1041				hypothetical protein
DKBCMCDJ_02491	CDS	1536				hypothetical protein
DKBCMCDJ_02492	CDS	2031				hypothetical protein
DKBCMCDJ_02493	CDS	690	rnc_2	3.1.26.3	COG0571	Ribonuclease 3
DKBCMCDJ_02494	CDS	600	dnaJ_4			Chaperone protein DnaJ
DKBCMCDJ_02495	CDS	603	clpP_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
DKBCMCDJ_02496	CDS	678	clpP_4	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
DKBCMCDJ_02497	CDS	1299				hypothetical protein
DKBCMCDJ_02498	CDS	363				hypothetical protein
DKBCMCDJ_02499	CDS	528				hypothetical protein
DKBCMCDJ_02500	CDS	2007				hypothetical protein
DKBCMCDJ_02501	CDS	1494				hypothetical protein
DKBCMCDJ_02502	CDS	1566				hypothetical protein
DKBCMCDJ_02503	CDS	1620	arnT_3	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
DKBCMCDJ_02504	CDS	213				hypothetical protein
DKBCMCDJ_02505	CDS	375				hypothetical protein
DKBCMCDJ_02506	CDS	1905	clcB_1			Voltage-gated ClC-type chloride channel ClcB
DKBCMCDJ_02507	CDS	414				hypothetical protein
DKBCMCDJ_02508	CDS	444	iscR		COG1959	HTH-type transcriptional regulator IscR
DKBCMCDJ_02509	CDS	966	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
DKBCMCDJ_02510	CDS	558	pyrR		COG2065	Bifunctional protein PyrR
DKBCMCDJ_02511	CDS	1503				hypothetical protein
DKBCMCDJ_02512	CDS	270				hypothetical protein
DKBCMCDJ_02513	CDS	1308	pknD_17	2.7.11.1		Serine/threonine-protein kinase PknD
DKBCMCDJ_02514	CDS	900	dhaAF	3.8.1.5		Haloalkane dehalogenase
DKBCMCDJ_02515	CDS	594	cas4	3.1.12.1		CRISPR-associated exonuclease Cas4
DKBCMCDJ_02516	CDS	852				hypothetical protein
DKBCMCDJ_02517	CDS	708				hypothetical protein
DKBCMCDJ_02518	CDS	1029				hypothetical protein
DKBCMCDJ_02519	CDS	3345				hypothetical protein
DKBCMCDJ_02520	CDS	384				hypothetical protein
DKBCMCDJ_02521	CDS	261				hypothetical protein
DKBCMCDJ_02522	CDS	291				hypothetical protein
DKBCMCDJ_02523	CDS	2109				hypothetical protein
DKBCMCDJ_02524	CDS	867				hypothetical protein
DKBCMCDJ_02525	CDS	534	infC_2			Translation initiation factor IF-3
DKBCMCDJ_02526	CDS	165				hypothetical protein
DKBCMCDJ_02527	CDS	3024				hypothetical protein
DKBCMCDJ_02528	CDS	390				hypothetical protein
DKBCMCDJ_02529	CDS	429				hypothetical protein
DKBCMCDJ_02530	CDS	2835				hypothetical protein
DKBCMCDJ_02531	CDS	1401	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
DKBCMCDJ_02532	CDS	1371				hypothetical protein
DKBCMCDJ_02533	CDS	1530	zwf2	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase 2
DKBCMCDJ_02534	CDS	1146	tal_1	2.2.1.2	COG0176	Transaldolase
DKBCMCDJ_02535	CDS	1053	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
DKBCMCDJ_02536	CDS	312				hypothetical protein
DKBCMCDJ_02537	CDS	219				hypothetical protein
DKBCMCDJ_02538	CDS	3525				hypothetical protein
DKBCMCDJ_02539	CDS	456				hypothetical protein
DKBCMCDJ_02540	CDS	1461	nrgA			Ammonium transporter
DKBCMCDJ_02541	CDS	546				hypothetical protein
DKBCMCDJ_02542	CDS	3294				hypothetical protein
DKBCMCDJ_02543	CDS	1818	hxuB		COG2831	Heme/hemopexin transporter protein HuxB
DKBCMCDJ_02544	CDS	624				hypothetical protein
DKBCMCDJ_02545	CDS	858				hypothetical protein
DKBCMCDJ_02546	CDS	1341	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
DKBCMCDJ_02547	CDS	1473	tldD_2	3.4.-.-	COG0312	Metalloprotease TldD
DKBCMCDJ_02548	CDS	726				hypothetical protein
DKBCMCDJ_02549	CDS	1635				hypothetical protein
DKBCMCDJ_02550	CDS	1737	novN	2.1.3.12		Decarbamoylnovobiocin carbamoyltransferase
DKBCMCDJ_02551	CDS	912	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
DKBCMCDJ_02552	CDS	546	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
DKBCMCDJ_02553	CDS	972	rmlA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase
DKBCMCDJ_02554	CDS	552				hypothetical protein
DKBCMCDJ_02555	CDS	780				hypothetical protein
DKBCMCDJ_02556	CDS	1173	mshA_9	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKBCMCDJ_02557	CDS	1125	mshA_10	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKBCMCDJ_02558	CDS	987				hypothetical protein
DKBCMCDJ_02559	CDS	1194	mshA_11	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKBCMCDJ_02560	CDS	1815	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
DKBCMCDJ_02561	CDS	1170	mshA_12	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DKBCMCDJ_02562	CDS	1605				hypothetical protein
DKBCMCDJ_02563	CDS	1971				hypothetical protein
DKBCMCDJ_02564	CDS	765	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
DKBCMCDJ_02565	CDS	4116	dltA_2	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
DKBCMCDJ_02566	CDS	1437		1.14.-.-	COG2124	Putative cytochrome P450 135B1
DKBCMCDJ_02567	CDS	891				hypothetical protein
DKBCMCDJ_02568	CDS	213				hypothetical protein
DKBCMCDJ_02569	CDS	1377	mepA			Multidrug export protein MepA
DKBCMCDJ_02570	CDS	225	mbtH		COG3251	Protein MbtH
DKBCMCDJ_02571	CDS	879	hcaB	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
DKBCMCDJ_02572	CDS	798	pstB3_2	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB 3
DKBCMCDJ_02573	CDS	933	pstA_2		COG0581	Phosphate transport system permease protein PstA
DKBCMCDJ_02574	CDS	939				hypothetical protein
DKBCMCDJ_02575	CDS	1071	sphX_3		COG0226	Protein SphX
DKBCMCDJ_02576	CDS	204				hypothetical protein
DKBCMCDJ_02577	CDS	159				hypothetical protein
DKBCMCDJ_02578	CDS	813	modA		COG0725	Molybdate-binding protein ModA
DKBCMCDJ_02579	CDS	738	modB		COG4149	Molybdenum transport system permease protein ModB
DKBCMCDJ_02580	CDS	1068	cysA_2	7.3.2.3	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
DKBCMCDJ_02581	CDS	966				hypothetical protein
DKBCMCDJ_02582	CDS	1173				hypothetical protein
DKBCMCDJ_02583	CDS	1158				hypothetical protein
DKBCMCDJ_02584	CDS	117				hypothetical protein
DKBCMCDJ_02585	CDS	183				hypothetical protein
DKBCMCDJ_02586	CDS	258				hypothetical protein
DKBCMCDJ_02587	CDS	495	glgX_2	3.2.1.-	COG1523	Glycogen operon protein GlgX 
DKBCMCDJ_02588	CDS	1650				hypothetical protein
DKBCMCDJ_02589	CDS	432	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
DKBCMCDJ_02590	CDS	924	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
DKBCMCDJ_02591	CDS	870	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
DKBCMCDJ_02592	CDS	1368				hypothetical protein
DKBCMCDJ_02593	CDS	258				hypothetical protein
DKBCMCDJ_02594	CDS	960				hypothetical protein
DKBCMCDJ_02595	CDS	1083				Ca(2+)/H(+) antiporter
DKBCMCDJ_02596	CDS	129				hypothetical protein
DKBCMCDJ_02597	CDS	1983	kdpB_1	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
DKBCMCDJ_02598	CDS	201				hypothetical protein
DKBCMCDJ_02599	CDS	309				hypothetical protein
DKBCMCDJ_02600	CDS	753				hypothetical protein
DKBCMCDJ_02601	CDS	666				hypothetical protein
DKBCMCDJ_02602	CDS	726	ytaF			putative sporulation protein YtaF
DKBCMCDJ_02603	CDS	264				hypothetical protein
DKBCMCDJ_02604	CDS	1317				hypothetical protein
DKBCMCDJ_02605	CDS	2298	kdpB_2	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
DKBCMCDJ_02606	CDS	1302	egtB_3	1.14.99.50		Hercynine oxygenase
DKBCMCDJ_02607	CDS	228				hypothetical protein
DKBCMCDJ_02608	CDS	2724	kdpB_3	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
DKBCMCDJ_02609	CDS	438				Putative universal stress protein
DKBCMCDJ_02610	CDS	468	teaD		COG0589	TRAP-T-associated universal stress protein TeaD
DKBCMCDJ_02611	CDS	1161				Ca(2+)/H(+) antiporter
DKBCMCDJ_02612	CDS	1668	bicA_1		COG0659	Bicarbonate transporter BicA
DKBCMCDJ_02613	CDS	390				hypothetical protein
DKBCMCDJ_02614	CDS	519				hypothetical protein
DKBCMCDJ_02615	CDS	336				hypothetical protein
DKBCMCDJ_02616	CDS	2031	sasA_21	2.7.-.-		Adaptive-response sensory-kinase SasA
DKBCMCDJ_02617	CDS	564				hypothetical protein
DKBCMCDJ_02618	tRNA	73				tRNA-Glu(ttc)
DKBCMCDJ_02619	CDS	1923	nhaP2_2			K(+)/H(+) antiporter NhaP2
DKBCMCDJ_02620	CDS	663	petB_1			Cytochrome b6
DKBCMCDJ_02621	CDS	3687	nifJ_1	1.2.7.-	COG0674	Pyruvate-flavodoxin oxidoreductase
DKBCMCDJ_02622	CDS	204				hypothetical protein
DKBCMCDJ_02623	CDS	525	psaL_2			Photosystem I reaction center subunit XI
DKBCMCDJ_02624	CDS	2226	psaB	1.97.1.12		Photosystem I P700 chlorophyll a apoprotein A2
DKBCMCDJ_02625	CDS	2367	psaA_1	1.97.1.12		Photosystem I P700 chlorophyll a apoprotein A1
DKBCMCDJ_02626	CDS	381	phoP_5		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DKBCMCDJ_02627	CDS	2652	sasA_22	2.7.-.-		Adaptive-response sensory-kinase SasA
DKBCMCDJ_02628	CDS	1164	rssB_5			Regulator of RpoS
DKBCMCDJ_02629	CDS	156				hypothetical protein
DKBCMCDJ_02630	CDS	1131	chlF	1.-.-.-		Light-dependent chlorophyll f synthase
DKBCMCDJ_02631	CDS	1086	psbA1	1.10.3.9		Photosystem II protein D1 1
DKBCMCDJ_02632	CDS	477	apcD_2			Allophycocyanin subunit alpha-B
DKBCMCDJ_02633	CDS	486	apcB_1			Allophycocyanin beta chain
DKBCMCDJ_02634	CDS	480	apcD_3			Allophycocyanin subunit alpha-B
DKBCMCDJ_02635	CDS	2259	apcE_1	4.-.-.-		Phycobiliprotein ApcE
DKBCMCDJ_02636	CDS	522	apcD_4			Allophycocyanin subunit alpha-B
DKBCMCDJ_02637	CDS	1062	psbD1	1.10.3.9		Photosystem II D2 protein
DKBCMCDJ_02638	CDS	1425	psbC_3			Photosystem II CP43 reaction center protein
DKBCMCDJ_02639	CDS	1533	psbB_2			Photosystem II CP47 reaction center protein
DKBCMCDJ_02640	CDS	207	psbH_1			Photosystem II reaction center protein H
DKBCMCDJ_02641	CDS	144				hypothetical protein
DKBCMCDJ_02642	CDS	480	psaF_2			Photosystem I reaction center subunit III
DKBCMCDJ_02643	CDS	147				hypothetical protein
DKBCMCDJ_02644	CDS	963		2.7.1.-	COG3001	putative ketoamine kinase
DKBCMCDJ_02645	CDS	1281		3.4.24.-	COG0612	putative zinc protease
DKBCMCDJ_02646	CDS	1509	crtN	1.3.8.2		4,4'-diapophytoene desaturase (4,4'-diapolycopene-forming)
DKBCMCDJ_02647	CDS	402				hypothetical protein
DKBCMCDJ_02648	CDS	1215	hhoA			Putative serine protease HhoA
DKBCMCDJ_02649	CDS	381				hypothetical protein
DKBCMCDJ_02650	CDS	906	hslO			33 kDa chaperonin
DKBCMCDJ_02651	CDS	2022				hypothetical protein
DKBCMCDJ_02652	CDS	666				hypothetical protein
DKBCMCDJ_02653	CDS	978		1.-.-.-	COG0667	putative oxidoreductase
DKBCMCDJ_02654	CDS	150				hypothetical protein
DKBCMCDJ_02655	CDS	1128				hypothetical protein
DKBCMCDJ_02656	CDS	1017				hypothetical protein
DKBCMCDJ_02657	CDS	873				hypothetical protein
