locus_tag	ftype	length_bp	gene	EC_number	COG	product
DGMECNKP_03163	CDS	276				hypothetical protein
DGMECNKP_03164	CDS	678				hypothetical protein
DGMECNKP_03165	CDS	213				hypothetical protein
DGMECNKP_03166	CDS	543				hypothetical protein
DGMECNKP_03167	CDS	903	rpsA_2		COG0539	30S ribosomal protein S1
DGMECNKP_03168	CDS	768	clcD_2	3.1.1.45		Carboxymethylenebutenolidase
DGMECNKP_03169	CDS	984				hypothetical protein
DGMECNKP_03170	CDS	672	nox	1.6.99.3	COG0778	NADH dehydrogenase
DGMECNKP_03171	CDS	924	ydjP	3.-.-.-	COG0596	AB hydrolase superfamily protein YdjP
DGMECNKP_03172	CDS	1341	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
DGMECNKP_03173	CDS	696	clpP_4	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
DGMECNKP_03174	CDS	1440	tig	5.2.1.8	COG0544	Trigger factor
DGMECNKP_03175	CDS	1044	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
DGMECNKP_03176	CDS	885	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
DGMECNKP_03177	CDS	1773	rnjA	3.1.-.-	COG0595	Ribonuclease J1
DGMECNKP_03178	CDS	1206			COG1055	putative transporter
DGMECNKP_03179	CDS	378				hypothetical protein
DGMECNKP_03180	CDS	1851				hypothetical protein
DGMECNKP_03181	CDS	558				hypothetical protein
DGMECNKP_03182	CDS	174				hypothetical protein
DGMECNKP_03183	CDS	597	yedY1_1		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
DGMECNKP_03184	CDS	1383	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
DGMECNKP_03185	CDS	1101	rcsC_31	2.7.13.3		Sensor histidine kinase RcsC
DGMECNKP_03186	CDS	261				hypothetical protein
DGMECNKP_03187	CDS	1728	ureC	3.5.1.5	COG0804	Urease subunit alpha
DGMECNKP_03188	CDS	306	ureB1	3.5.1.5		Urease subunit beta 1
DGMECNKP_03189	CDS	306	ureA	3.5.1.5		Urease subunit gamma
DGMECNKP_03190	CDS	891	ureD			Urease accessory protein UreD
DGMECNKP_03191	CDS	483				hypothetical protein
DGMECNKP_03192	CDS	744				hypothetical protein
DGMECNKP_03193	CDS	927				hypothetical protein
DGMECNKP_03194	CDS	780				hypothetical protein
DGMECNKP_03195	CDS	1134				hypothetical protein
DGMECNKP_03196	CDS	1638	groL1_1			60 kDa chaperonin 1
DGMECNKP_03197	CDS	336	groS_1			10 kDa chaperonin
DGMECNKP_03198	CDS	360				hypothetical protein
DGMECNKP_03199	CDS	171				hypothetical protein
DGMECNKP_03200	CDS	678	rssB_8			Regulator of RpoS
DGMECNKP_03201	CDS	840	cysW_1		COG4208	Sulfate transport system permease protein CysW
DGMECNKP_03202	CDS	858	cysT_1			Sulfate transport system permease protein CysT
DGMECNKP_03203	CDS	135				hypothetical protein
DGMECNKP_03204	CDS	1041	sbpA_1		COG1613	Sulfate-binding protein
DGMECNKP_03205	CDS	1392	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
DGMECNKP_03206	CDS	369				hypothetical protein
DGMECNKP_03207	CDS	285				hypothetical protein
DGMECNKP_03208	CDS	456				hypothetical protein
DGMECNKP_03209	CDS	1401	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
DGMECNKP_03210	CDS	486	apcD_2			Allophycocyanin subunit alpha-B
DGMECNKP_03211	CDS	627				hypothetical protein
DGMECNKP_03212	CDS	2553	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
DGMECNKP_03213	CDS	1500	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
DGMECNKP_03214	CDS	1761				hypothetical protein
DGMECNKP_03215	CDS	1608	besA	6.3.2.-		L-propargylglycine--L-glutamate ligase
DGMECNKP_03216	CDS	861	ydaD	1.-.-.-		General stress protein 39
DGMECNKP_03217	CDS	258				hypothetical protein
DGMECNKP_03218	CDS	1665				hypothetical protein
DGMECNKP_03219	CDS	1404			COG2239	Magnesium transporter MgtE
DGMECNKP_03220	CDS	810	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
DGMECNKP_03221	CDS	768				hypothetical protein
DGMECNKP_03222	CDS	1221				hypothetical protein
DGMECNKP_03223	CDS	945				hypothetical protein
DGMECNKP_03224	CDS	3672	rapA	3.6.4.-		RNA polymerase-associated protein RapA
DGMECNKP_03225	CDS	252				hypothetical protein
DGMECNKP_03226	CDS	390				hypothetical protein
DGMECNKP_03227	CDS	2817				hypothetical protein
DGMECNKP_03228	CDS	573				hypothetical protein
DGMECNKP_03229	CDS	3369				hypothetical protein
DGMECNKP_03230	CDS	144				hypothetical protein
DGMECNKP_03231	CDS	198				hypothetical protein
DGMECNKP_03232	CDS	234				hypothetical protein
DGMECNKP_03233	CDS	1089	galK_2	2.7.1.6	COG0153	Galactokinase
DGMECNKP_03234	CDS	669	cbbY	3.1.3.-	COG0637	Protein CbbY
DGMECNKP_03235	CDS	270				hypothetical protein
DGMECNKP_03236	CDS	939	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
DGMECNKP_03237	CDS	162				hypothetical protein
DGMECNKP_03238	CDS	717				hypothetical protein
DGMECNKP_03239	CDS	786				hypothetical protein
DGMECNKP_03240	CDS	1137	rssB_9			Regulator of RpoS
DGMECNKP_03241	CDS	321	rsbV		COG1366	Anti-sigma-B factor antagonist
DGMECNKP_03242	CDS	2097	kinE	2.7.13.3	COG2202	Sporulation kinase E
DGMECNKP_03243	CDS	942				hypothetical protein
DGMECNKP_03244	CDS	789	lnrL_3	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
DGMECNKP_03245	CDS	744	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DGMECNKP_03246	CDS	396				hypothetical protein
DGMECNKP_03247	CDS	420				hypothetical protein
DGMECNKP_03248	CDS	717				hypothetical protein
DGMECNKP_03249	CDS	564				hypothetical protein
DGMECNKP_03250	CDS	648	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
DGMECNKP_03251	CDS	1026	glk	2.7.1.2	COG0837	Glucokinase
DGMECNKP_03252	CDS	618				hypothetical protein
DGMECNKP_03253	CDS	1437				hypothetical protein
DGMECNKP_03254	CDS	1086				hypothetical protein
DGMECNKP_03255	CDS	414				hypothetical protein
DGMECNKP_03256	CDS	1200				hypothetical protein
DGMECNKP_03257	CDS	765				hypothetical protein
DGMECNKP_03258	CDS	657				hypothetical protein
DGMECNKP_03259	CDS	345				hypothetical protein
DGMECNKP_03260	CDS	5748				hypothetical protein
DGMECNKP_03261	CDS	231				hypothetical protein
DGMECNKP_03262	CDS	2358		2.4.1.161	COG1501	Oligosaccharide 4-alpha-D-glucosyltransferase
DGMECNKP_03263	CDS	1563	apnhaP			Na(+)/H(+) antiporter ApNhaP
DGMECNKP_03264	CDS	1080				hypothetical protein
DGMECNKP_03265	CDS	528				hypothetical protein
DGMECNKP_03266	CDS	963	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
DGMECNKP_03267	CDS	1164	lpxB_2	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
DGMECNKP_03268	CDS	822	lpxA	2.3.1.129		Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
DGMECNKP_03269	CDS	531				hypothetical protein
DGMECNKP_03270	CDS	864	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
DGMECNKP_03271	CDS	153				hypothetical protein
DGMECNKP_03272	CDS	2535	bamA_3			Outer membrane protein assembly factor BamA
DGMECNKP_03273	CDS	729	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
DGMECNKP_03274	CDS	267				hypothetical protein
DGMECNKP_03275	CDS	2571				hypothetical protein
DGMECNKP_03276	CDS	1233	mgtA_2	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
DGMECNKP_03277	CDS	318				hypothetical protein
DGMECNKP_03278	CDS	1155				hypothetical protein
DGMECNKP_03279	CDS	345				hypothetical protein
DGMECNKP_03280	CDS	1512	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
DGMECNKP_03281	CDS	351				hypothetical protein
DGMECNKP_03282	CDS	918	thrB_1	2.7.1.39	COG0083	Homoserine kinase
DGMECNKP_03283	CDS	513				hypothetical protein
DGMECNKP_03284	CDS	1611	ndhD1_4	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
DGMECNKP_03285	CDS	546				hypothetical protein
DGMECNKP_03286	CDS	300				hypothetical protein
DGMECNKP_03287	CDS	189				hypothetical protein
DGMECNKP_03288	CDS	1833	thrS_1	6.1.1.3	COG0441	Threonine--tRNA ligase
DGMECNKP_03289	CDS	339				hypothetical protein
DGMECNKP_03290	CDS	330				hypothetical protein
DGMECNKP_03291	CDS	2298				hypothetical protein
DGMECNKP_03292	CDS	1047		2.4.1.11	COG0438	Glycogen synthase
DGMECNKP_03293	CDS	2013	sasA_18	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_03294	CDS	429	psaD			Photosystem I reaction center subunit II
DGMECNKP_03295	CDS	1527	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
DGMECNKP_03296	CDS	543	pipB2_6		COG1357	Secreted effector protein PipB2
DGMECNKP_03297	CDS	588				hypothetical protein
DGMECNKP_03298	CDS	678	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
DGMECNKP_03299	CDS	279	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
DGMECNKP_03300	CDS	399	zur_1		COG0735	Zinc uptake regulation protein
DGMECNKP_03301	CDS	1008	qmcA		COG0330	Protein QmcA
DGMECNKP_03302	CDS	468				hypothetical protein
DGMECNKP_03303	CDS	135				hypothetical protein
DGMECNKP_03304	CDS	1932				hypothetical protein
DGMECNKP_03305	CDS	312				hypothetical protein
DGMECNKP_03306	CDS	273	ftrV			Ferredoxin-thioredoxin reductase, variable chain
DGMECNKP_03307	CDS	222				hypothetical protein
DGMECNKP_03308	CDS	795				hypothetical protein
DGMECNKP_03309	CDS	516				hypothetical protein
DGMECNKP_03310	CDS	1536			COG0645	putative protein
DGMECNKP_03311	CDS	300				hypothetical protein
DGMECNKP_03312	CDS	1344	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
DGMECNKP_03313	CDS	2529	rcsC_32	2.7.13.3		Sensor histidine kinase RcsC
DGMECNKP_03314	CDS	4047	add	3.5.4.4		Adenosine deaminase
DGMECNKP_03315	CDS	315				hypothetical protein
DGMECNKP_03316	CDS	1695	mutL			DNA mismatch repair protein MutL
DGMECNKP_03317	CDS	1077	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
DGMECNKP_03318	CDS	1191	rlpA_2	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
DGMECNKP_03319	CDS	888	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
DGMECNKP_03320	CDS	1440	pds_2	1.3.5.5	COG3349	15-cis-phytoene desaturase
DGMECNKP_03321	CDS	933	crtB	2.5.1.32		15-cis-phytoene synthase
DGMECNKP_03322	tRNA	94				tRNA-Ser(gct)
DGMECNKP_03323	CDS	1335				hypothetical protein
DGMECNKP_03324	CDS	1638				hypothetical protein
DGMECNKP_03325	CDS	789				hypothetical protein
DGMECNKP_03326	CDS	426	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
DGMECNKP_03327	CDS	864				hypothetical protein
DGMECNKP_03328	CDS	654	lnrK_2		COG2197	Transcriptional regulatory protein LnrK
DGMECNKP_03329	CDS	1197				hypothetical protein
DGMECNKP_03330	CDS	468				hypothetical protein
DGMECNKP_03331	CDS	459				hypothetical protein
DGMECNKP_03332	CDS	513				hypothetical protein
DGMECNKP_03333	CDS	705	tcrA_1		COG0745	Transcriptional regulatory protein TcrA
DGMECNKP_03334	CDS	1338	sasA_19	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_03335	CDS	546				hypothetical protein
DGMECNKP_03336	CDS	720				hypothetical protein
DGMECNKP_03337	CDS	201				hypothetical protein
DGMECNKP_03338	CDS	855				hypothetical protein
DGMECNKP_03339	CDS	756				hypothetical protein
DGMECNKP_03340	CDS	1023	cbiX	4.99.1.3		Sirohydrochlorin cobaltochelatase
DGMECNKP_03341	CDS	246				hypothetical protein
DGMECNKP_03342	CDS	561		1.11.1.15		Peroxiredoxin
DGMECNKP_03343	CDS	810				hypothetical protein
DGMECNKP_03344	CDS	2205	kojP	2.4.1.230		Kojibiose phosphorylase
DGMECNKP_03345	CDS	363				hypothetical protein
DGMECNKP_03346	CDS	2313				hypothetical protein
DGMECNKP_03347	CDS	477	rssB_10			Regulator of RpoS
DGMECNKP_03348	CDS	960				Orange carotenoid-binding protein
DGMECNKP_03349	CDS	288				hypothetical protein
DGMECNKP_03350	CDS	402			COG2335	Immunogenic protein MPT70
DGMECNKP_03351	CDS	1326	ampG_2		COG0477	Anhydromuropeptide permease
DGMECNKP_03352	CDS	207				hypothetical protein
DGMECNKP_03353	CDS	216				hypothetical protein
DGMECNKP_03354	CDS	276				hypothetical protein
DGMECNKP_03355	CDS	153				hypothetical protein
DGMECNKP_03356	CDS	339				hypothetical protein
DGMECNKP_03357	CDS	1902	ftsH4_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 4
DGMECNKP_03358	CDS	486	apcA_2			Allophycocyanin alpha chain
DGMECNKP_03359	CDS	546	polC	2.7.7.7		DNA polymerase III PolC-type
DGMECNKP_03360	CDS	471				hypothetical protein
DGMECNKP_03361	CDS	186				hypothetical protein
DGMECNKP_03362	CDS	1725				hypothetical protein
DGMECNKP_03363	CDS	552				hypothetical protein
DGMECNKP_03364	CDS	1515	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
DGMECNKP_03365	CDS	906	gltI_1		COG0834	Glutamate/aspartate import solute-binding protein
DGMECNKP_03366	CDS	849	cmpB_1		COG0600	Bicarbonate transport system permease protein CmpB
DGMECNKP_03367	CDS	1452	cmpC_2	3.6.3.-	COG0715	Bicarbonate transport ATP-binding protein CmpC
DGMECNKP_03368	CDS	843	cmpD_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
DGMECNKP_03369	CDS	654				hypothetical protein
DGMECNKP_03370	CDS	1338			COG1055	putative transporter
DGMECNKP_03371	CDS	603				hypothetical protein
DGMECNKP_03372	CDS	1812	pal_1			Peptidoglycan-associated lipoprotein
DGMECNKP_03373	CDS	498				hypothetical protein
DGMECNKP_03374	CDS	402				hypothetical protein
DGMECNKP_03375	CDS	1125	sasA_20	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_03376	CDS	213				hypothetical protein
DGMECNKP_03377	CDS	204				hypothetical protein
DGMECNKP_03378	CDS	3138				hypothetical protein
DGMECNKP_03379	CDS	981		1.-.-.-	COG0667	putative oxidoreductase
DGMECNKP_03380	CDS	1377				hypothetical protein
DGMECNKP_03381	CDS	153				hypothetical protein
DGMECNKP_03382	CDS	186				hypothetical protein
DGMECNKP_03383	CDS	846				hypothetical protein
DGMECNKP_03384	CDS	201				hypothetical protein
DGMECNKP_03385	CDS	201				hypothetical protein
DGMECNKP_03386	CDS	201				hypothetical protein
DGMECNKP_03387	CDS	3549	tolB_11			Tol-Pal system protein TolB
DGMECNKP_03388	CDS	267				hypothetical protein
DGMECNKP_03389	CDS	1473				hypothetical protein
DGMECNKP_03390	CDS	1341	pmbA_1	3.4.-.-	COG0312	Metalloprotease PmbA
DGMECNKP_03391	CDS	564				hypothetical protein
DGMECNKP_03392	CDS	1716	rcsC_33	2.7.13.3		Sensor histidine kinase RcsC
DGMECNKP_03393	CDS	444	rcp1_3			Response regulator rcp1
DGMECNKP_03394	CDS	2364	cph1_2	2.7.13.3		Phytochrome-like protein cph1
DGMECNKP_03395	CDS	3342	rcsC_34	2.7.13.3		Sensor histidine kinase RcsC
DGMECNKP_03396	CDS	309				hypothetical protein
DGMECNKP_03397	CDS	189	rpsU1_3		COG0828	30S ribosomal protein S21 A
DGMECNKP_03398	CDS	507				hypothetical protein
DGMECNKP_03399	CDS	189				hypothetical protein
DGMECNKP_03400	CDS	2010				hypothetical protein
DGMECNKP_03401	CDS	456				hypothetical protein
DGMECNKP_03402	CDS	639	tal_3	2.2.1.2	COG0176	Transaldolase
DGMECNKP_03403	CDS	780				hypothetical protein
DGMECNKP_03404	CDS	1392	sasA_21	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_03405	CDS	270				hypothetical protein
DGMECNKP_03406	CDS	255				hypothetical protein
DGMECNKP_03407	CDS	321				hypothetical protein
DGMECNKP_03408	CDS	225				hypothetical protein
DGMECNKP_03409	CDS	339	mazF9_1	3.1.-.-	COG2337	Endoribonuclease MazF9
DGMECNKP_03410	CDS	1443		3.5.4.32	COG0402	8-oxoguanine deaminase
DGMECNKP_03411	CDS	771	rutB_1	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
DGMECNKP_03412	CDS	453				hypothetical protein
DGMECNKP_03413	CDS	1632	cocE	3.1.1.84		Cocaine esterase
DGMECNKP_03414	CDS	381				hypothetical protein
DGMECNKP_03415	CDS	1665				hypothetical protein
DGMECNKP_03416	CDS	441				hypothetical protein
DGMECNKP_03417	CDS	795	modA		COG0725	Molybdate-binding protein ModA
DGMECNKP_03418	CDS	1887	btuD_17	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DGMECNKP_03419	CDS	216				hypothetical protein
DGMECNKP_03420	CDS	2085	rssB_11			Regulator of RpoS
DGMECNKP_03421	CDS	3930	sasA_22	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_03422	CDS	378	phoP_4		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DGMECNKP_03423	CDS	456				hypothetical protein
DGMECNKP_03424	CDS	1059				hypothetical protein
DGMECNKP_03425	CDS	405	phoP_5		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DGMECNKP_03426	CDS	585				hypothetical protein
DGMECNKP_03427	CDS	315				hypothetical protein
DGMECNKP_03428	CDS	1080	cbiD	2.1.1.195	COG1903	Cobalt-precorrin-5B C(1)-methyltransferase
DGMECNKP_03429	CDS	651		1.13.11.-	COG5553	3-mercaptopropionate dioxygenase
DGMECNKP_03430	CDS	1971	arnT_3	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
DGMECNKP_03431	CDS	567				hypothetical protein
DGMECNKP_03432	CDS	333				hypothetical protein
DGMECNKP_03433	CDS	990				hypothetical protein
DGMECNKP_03434	CDS	3393	rcsC_35	2.7.13.3		Sensor histidine kinase RcsC
DGMECNKP_03435	CDS	306	kaiA			Circadian clock protein KaiA
DGMECNKP_03436	CDS	318	kaiB_1			Circadian clock protein KaiB
DGMECNKP_03437	CDS	1569	kaiC	2.7.11.1		Circadian clock protein kinase KaiC
DGMECNKP_03438	CDS	2442				hypothetical protein
DGMECNKP_03439	CDS	699	mprA_9		COG0745	Response regulator MprA
DGMECNKP_03440	CDS	645	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
DGMECNKP_03441	CDS	327	frp			Fluorescence recovery protein
DGMECNKP_03442	CDS	960				Orange carotenoid-binding protein
DGMECNKP_03443	CDS	1014	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
DGMECNKP_03444	CDS	1443	cydA	7.1.1.7	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
DGMECNKP_03445	CDS	2022				hypothetical protein
DGMECNKP_03446	CDS	1671	eryB	1.1.1.402	COG0578	D-erythritol 1-phosphate dehydrogenase
DGMECNKP_03447	CDS	1407	nhaS3_1			High-affinity Na(+)/H(+) antiporter NhaS3
DGMECNKP_03448	CDS	1719	bicA		COG0659	Bicarbonate transporter BicA
DGMECNKP_03449	CDS	870	cmpD_3	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
DGMECNKP_03450	CDS	2004	cmpC_3	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
DGMECNKP_03451	CDS	840	cmpB_2		COG0600	Bicarbonate transport system permease protein CmpB
DGMECNKP_03452	CDS	1368	cmpA			Bicarbonate-binding protein CmpA
DGMECNKP_03453	CDS	201				hypothetical protein
DGMECNKP_03454	CDS	1989				hypothetical protein
DGMECNKP_03455	CDS	600	yedZ1		COG4117	Putative protein-methionine-sulfoxide reductase subunit YedZ1
DGMECNKP_03456	CDS	714	yedY1_2		COG2041	Putative protein-methionine-sulfoxide reductase subunit YedZ1
DGMECNKP_03457	CDS	1101			COG0628	Putative transport protein
DGMECNKP_03458	CDS	420				hypothetical protein
DGMECNKP_03459	CDS	996				hypothetical protein
DGMECNKP_03460	CDS	183				hypothetical protein
DGMECNKP_03461	CDS	2469				hypothetical protein
DGMECNKP_03462	CDS	204				hypothetical protein
DGMECNKP_03463	CDS	222				hypothetical protein
DGMECNKP_03464	CDS	564				hypothetical protein
DGMECNKP_03465	CDS	846	COQ5_11	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
DGMECNKP_03466	CDS	1230	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
DGMECNKP_03467	CDS	240				hypothetical protein
DGMECNKP_03468	CDS	348	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
DGMECNKP_03469	CDS	1290	mshA_11	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DGMECNKP_03470	CDS	1068				hypothetical protein
DGMECNKP_03471	CDS	1449				hypothetical protein
DGMECNKP_03472	CDS	873				hypothetical protein
DGMECNKP_03473	CDS	1281	btuD_18	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DGMECNKP_03474	CDS	825		2.1.1.-	COG0500	putative methyltransferase
DGMECNKP_03475	CDS	1005	arnC_5	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DGMECNKP_03476	CDS	174				hypothetical protein
DGMECNKP_03477	CDS	1659	groL2			60 kDa chaperonin 2
DGMECNKP_03478	CDS	1080	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
DGMECNKP_03479	CDS	765	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase
DGMECNKP_03480	CDS	1194	speB	3.5.3.11		Agmatinase
DGMECNKP_03481	CDS	348	hypA			Hydrogenase maturation factor HypA
DGMECNKP_03482	CDS	678	hypB_2		COG0378	Hydrogenase maturation factor HypB
DGMECNKP_03483	CDS	1563	ompA_1			Outer membrane protein A
DGMECNKP_03484	CDS	1041				hypothetical protein
DGMECNKP_03485	CDS	849	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
DGMECNKP_03486	CDS	798	nrtD_1	7.3.2.4	COG1116	Nitrate import ATP-binding protein NrtD
DGMECNKP_03487	CDS	318				Thioredoxin-like protein
DGMECNKP_03488	CDS	2913	uvrA		COG0178	UvrABC system protein A
DGMECNKP_03489	CDS	132				hypothetical protein
DGMECNKP_03490	CDS	435				hypothetical protein
DGMECNKP_03491	CDS	348				hypothetical protein
DGMECNKP_03492	CDS	1734	rcsC_36	2.7.13.3		Sensor histidine kinase RcsC
DGMECNKP_03493	CDS	399				hypothetical protein
DGMECNKP_03494	CDS	1263	metK_2	2.5.1.6		S-adenosylmethionine synthase
DGMECNKP_03495	CDS	1005	prk_2	2.7.1.19		Phosphoribulokinase
DGMECNKP_03496	CDS	1320	petH	1.18.1.2		Ferredoxin--NADP reductase
DGMECNKP_03497	CDS	1398	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
DGMECNKP_03498	CDS	975				hypothetical protein
DGMECNKP_03499	CDS	429				hypothetical protein
DGMECNKP_03500	CDS	480				hypothetical protein
DGMECNKP_03501	CDS	2298	rtpR	1.17.4.2		Adenosylcobalamin-dependent ribonucleoside-triphosphate reductase
DGMECNKP_03502	CDS	183				hypothetical protein
DGMECNKP_03503	CDS	315				hypothetical protein
DGMECNKP_03504	CDS	348				hypothetical protein
DGMECNKP_03505	CDS	516				hypothetical protein
DGMECNKP_03506	CDS	807				hypothetical protein
DGMECNKP_03507	CDS	618	cbiC	5.4.99.60	COG2082	Cobalt-precorrin-8 methylmutase
DGMECNKP_03508	CDS	870				hypothetical protein
DGMECNKP_03509	CDS	837	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
DGMECNKP_03510	CDS	309				hypothetical protein
DGMECNKP_03511	CDS	261	psaK_1			Photosystem I reaction center subunit PsaK
DGMECNKP_03512	CDS	441	sufE		COG2166	Cysteine desulfuration protein SufE
DGMECNKP_03513	CDS	921				hypothetical protein
DGMECNKP_03514	CDS	972	yjiA_1	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
DGMECNKP_03515	CDS	1173	pkwA_2	2.7.11.1		putative serine/threonine-protein kinase PkwA
DGMECNKP_03516	CDS	273				hypothetical protein
DGMECNKP_03517	CDS	3159	lgrD_2			Linear gramicidin synthase subunit D
DGMECNKP_03518	CDS	1470	yhdG_2		COG0531	putative amino acid permease YhdG
DGMECNKP_03519	CDS	3078	rcsC_37	2.7.13.3		Sensor histidine kinase RcsC
DGMECNKP_03520	CDS	2850				hypothetical protein
DGMECNKP_03521	CDS	498				hypothetical protein
DGMECNKP_03522	CDS	378	phoP_6		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
DGMECNKP_03523	CDS	1077	patA_5		COG0784	Protein PatA
DGMECNKP_03524	CDS	153				hypothetical protein
DGMECNKP_03525	CDS	339				hypothetical protein
DGMECNKP_03526	CDS	177				hypothetical protein
DGMECNKP_03527	CDS	399				hypothetical protein
DGMECNKP_03528	CDS	144				hypothetical protein
DGMECNKP_03529	tRNA	84				tRNA-Leu(tag)
DGMECNKP_03530	CDS	1185	alr2	5.1.1.1	COG0787	Alanine racemase 2
DGMECNKP_03531	CDS	477	yafP_2	2.3.1.-	COG0454	putative N-acetyltransferase YafP
DGMECNKP_03532	CDS	498				hypothetical protein
DGMECNKP_03533	CDS	1299				hypothetical protein
DGMECNKP_03534	CDS	495				hypothetical protein
DGMECNKP_03535	CDS	1137	gltA	2.3.3.16	COG0372	Citrate synthase
DGMECNKP_03536	CDS	162				hypothetical protein
DGMECNKP_03537	CDS	1119	ndhA	7.1.1.-	COG1005	NAD(P)H-quinone oxidoreductase subunit 1
DGMECNKP_03538	CDS	582	ndhI_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I
DGMECNKP_03539	CDS	633				hypothetical protein
DGMECNKP_03540	CDS	306	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
DGMECNKP_03541	CDS	924	nadK_1	2.7.1.23	COG0061	NAD kinase
DGMECNKP_03542	CDS	726				hypothetical protein
DGMECNKP_03543	CDS	393	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
DGMECNKP_03544	CDS	1590				hypothetical protein
DGMECNKP_03545	CDS	468				hypothetical protein
DGMECNKP_03546	CDS	1404	sasA_23	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_03547	CDS	1185	rcsC_38	2.7.13.3		Sensor histidine kinase RcsC
DGMECNKP_03548	CDS	3171	sasA_24	2.7.-.-		Adaptive-response sensory-kinase SasA
DGMECNKP_03549	CDS	2007				hypothetical protein
