locus_tag	ftype	length_bp	gene	EC_number	COG	product
COBHBOBG_02409	CDS	282				hypothetical protein
COBHBOBG_02410	tRNA	72				tRNA-Met(cat)
COBHBOBG_02411	CDS	315				hypothetical protein
COBHBOBG_02412	CDS	777				hypothetical protein
COBHBOBG_02413	CDS	867	todF_1	3.7.1.25		2-hydroxy-6-oxo-2,4-heptadienoate hydrolase
COBHBOBG_02414	CDS	816				hypothetical protein
COBHBOBG_02415	CDS	552	psbV_1			Cytochrome c-550
COBHBOBG_02416	CDS	501	psbV_2			Cytochrome c-550
COBHBOBG_02417	CDS	201				hypothetical protein
COBHBOBG_02418	CDS	708	pyrH	2.7.4.22		Uridylate kinase
COBHBOBG_02419	CDS	390	petE_3		COG3794	Plastocyanin
COBHBOBG_02420	CDS	1665	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
COBHBOBG_02421	CDS	669				hypothetical protein
COBHBOBG_02422	CDS	729				hypothetical protein
COBHBOBG_02423	CDS	666		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
COBHBOBG_02424	CDS	888				hypothetical protein
COBHBOBG_02425	CDS	567				hypothetical protein
COBHBOBG_02426	CDS	2616	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
COBHBOBG_02427	CDS	1350	alaS_2	6.1.1.7		Alanine--tRNA ligase
COBHBOBG_02428	CDS	1371	steT_2		COG0531	Serine/threonine exchanger SteT
COBHBOBG_02429	CDS	477				hypothetical protein
COBHBOBG_02430	CDS	1155	wecA_1	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
COBHBOBG_02431	CDS	1104	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
COBHBOBG_02432	CDS	159				hypothetical protein
COBHBOBG_02433	CDS	849	ucpA	1.-.-.-		Oxidoreductase UcpA
COBHBOBG_02434	CDS	468				hypothetical protein
COBHBOBG_02435	CDS	336				hypothetical protein
COBHBOBG_02436	CDS	1401	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
COBHBOBG_02437	CDS	1494	acyI			Acylase ACY 1 proenzyme
COBHBOBG_02438	CDS	273				hypothetical protein
COBHBOBG_02439	CDS	1674				hypothetical protein
COBHBOBG_02440	CDS	1188	thrC_2	4.2.3.1	COG0498	Threonine synthase
COBHBOBG_02441	CDS	609				hypothetical protein
COBHBOBG_02442	CDS	144				hypothetical protein
COBHBOBG_02443	CDS	438				hypothetical protein
COBHBOBG_02444	CDS	297				hypothetical protein
COBHBOBG_02445	CDS	381				hypothetical protein
COBHBOBG_02446	CDS	792	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
COBHBOBG_02447	CDS	543				hypothetical protein
COBHBOBG_02448	CDS	1410	chlN	1.3.7.7	COG2710	Light-independent protochlorophyllide reductase subunit N
COBHBOBG_02449	CDS	828	chlL	1.3.7.7	COG1348	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
COBHBOBG_02450	CDS	306				hypothetical protein
COBHBOBG_02451	CDS	1182	ndhH_1	7.1.1.-	COG0649	NAD(P)H-quinone oxidoreductase subunit H
COBHBOBG_02452	CDS	345				hypothetical protein
COBHBOBG_02453	CDS	831				hypothetical protein
COBHBOBG_02454	CDS	438	bcp_1	1.11.1.15	COG1225	Putative peroxiredoxin bcp
COBHBOBG_02455	CDS	480	bcp_2	1.11.1.15	COG1225	Putative peroxiredoxin bcp
COBHBOBG_02456	CDS	756				hypothetical protein
COBHBOBG_02457	CDS	1593	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
COBHBOBG_02458	CDS	750	ndhK1_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K 1
COBHBOBG_02459	CDS	540	ndhJ_2	7.1.1.-	COG0852	NAD(P)H-quinone oxidoreductase subunit J
COBHBOBG_02460	CDS	450	fitB_2	3.1.-.-		Toxin FitB
COBHBOBG_02461	CDS	1185	ndhH_2	7.1.1.-	COG0649	NAD(P)H-quinone oxidoreductase subunit H
COBHBOBG_02462	CDS	1191				hypothetical protein
COBHBOBG_02463	CDS	114				hypothetical protein
COBHBOBG_02464	CDS	1119			COG2385	putative protein
COBHBOBG_02465	CDS	1062				hypothetical protein
COBHBOBG_02466	CDS	2250	kefB_4			Glutathione-regulated potassium-efflux system protein KefB
COBHBOBG_02467	CDS	2265	lapB_3			Lipopolysaccharide assembly protein B
COBHBOBG_02468	CDS	1179	hisZ			ATP phosphoribosyltransferase regulatory subunit
COBHBOBG_02469	CDS	1224		1.3.1.-	COG3268	Putative trans-acting enoyl reductase
COBHBOBG_02470	CDS	990				hypothetical protein
COBHBOBG_02471	CDS	276				hypothetical protein
COBHBOBG_02472	CDS	2382	pcrA_1	3.6.4.12		ATP-dependent DNA helicase PcrA
COBHBOBG_02473	CDS	237				hypothetical protein
COBHBOBG_02474	CDS	333				hypothetical protein
COBHBOBG_02475	CDS	687	dnaJ_1			Chaperone protein DnaJ
COBHBOBG_02476	CDS	1353	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
COBHBOBG_02477	CDS	1026	htpX_2	3.4.24.-		Protease HtpX
COBHBOBG_02478	CDS	351				hypothetical protein
COBHBOBG_02479	CDS	636	tolQ_3			Tol-Pal system protein TolQ
COBHBOBG_02480	CDS	423	tolR			Tol-Pal system protein TolR
COBHBOBG_02481	CDS	771				hypothetical protein
COBHBOBG_02482	CDS	1128	recF		COG1195	DNA replication and repair protein RecF
COBHBOBG_02483	CDS	150				hypothetical protein
COBHBOBG_02484	CDS	1443	radA	3.6.4.-	COG1066	DNA repair protein RadA
COBHBOBG_02485	CDS	435				hypothetical protein
COBHBOBG_02486	CDS	690	udg	3.2.2.27	COG1573	Type-4 uracil-DNA glycosylase
COBHBOBG_02487	CDS	618	pcp	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
COBHBOBG_02488	CDS	576				hypothetical protein
COBHBOBG_02489	CDS	774	map_2	3.4.11.18	COG0024	Methionine aminopeptidase
COBHBOBG_02490	CDS	1587				hypothetical protein
COBHBOBG_02491	CDS	273				hypothetical protein
COBHBOBG_02492	CDS	963				hypothetical protein
COBHBOBG_02493	CDS	522	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
COBHBOBG_02494	CDS	840				hypothetical protein
COBHBOBG_02495	CDS	3165				hypothetical protein
COBHBOBG_02496	CDS	1140				hypothetical protein
COBHBOBG_02497	CDS	1260	tylN_1	2.4.1.317		O-mycaminosyltylonolide 6-deoxyallosyltransferase
COBHBOBG_02498	CDS	804	COQ3_5	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
COBHBOBG_02499	CDS	393				hypothetical protein
COBHBOBG_02500	CDS	360				hypothetical protein
COBHBOBG_02501	CDS	1011	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
COBHBOBG_02502	CDS	396				hypothetical protein
COBHBOBG_02503	CDS	366				hypothetical protein
COBHBOBG_02504	CDS	249				hypothetical protein
COBHBOBG_02505	CDS	2652				hypothetical protein
COBHBOBG_02506	CDS	363				hypothetical protein
COBHBOBG_02507	CDS	417				hypothetical protein
COBHBOBG_02508	CDS	246				hypothetical protein
COBHBOBG_02509	CDS	276				hypothetical protein
COBHBOBG_02510	CDS	417	vapC_2	3.1.-.-		tRNA(fMet)-specific endonuclease VapC
COBHBOBG_02511	CDS	810	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
COBHBOBG_02512	CDS	1050				hypothetical protein
COBHBOBG_02513	CDS	693				hypothetical protein
COBHBOBG_02514	CDS	660				hypothetical protein
COBHBOBG_02515	CDS	1479	pilQ_1			Type IV pilus biogenesis and competence protein PilQ
COBHBOBG_02516	CDS	1452				hypothetical protein
COBHBOBG_02517	CDS	426				hypothetical protein
COBHBOBG_02518	CDS	1281	cinA		COG1058	Putative competence-damage inducible protein
COBHBOBG_02519	CDS	483	yqhS	4.2.1.10	COG0757	3-dehydroquinate dehydratase
COBHBOBG_02520	CDS	1104	vgb_3	4.2.99.-		Virginiamycin B lyase
COBHBOBG_02521	CDS	1596				hypothetical protein
COBHBOBG_02522	CDS	258				hypothetical protein
COBHBOBG_02523	tRNA	72				tRNA-Thr(cgt)
COBHBOBG_02524	CDS	1284				hypothetical protein
COBHBOBG_02525	CDS	678				hypothetical protein
COBHBOBG_02526	CDS	945	cobD_1		COG1270	Cobalamin biosynthesis protein CobD
COBHBOBG_02527	CDS	279				hypothetical protein
COBHBOBG_02528	CDS	1014	auaH_2	1.1.1.394		Aurachin B dehydrogenase
COBHBOBG_02529	CDS	870	xerD_2			Tyrosine recombinase XerD
COBHBOBG_02530	CDS	1362	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
COBHBOBG_02531	CDS	750				hypothetical protein
COBHBOBG_02532	CDS	144				hypothetical protein
COBHBOBG_02533	CDS	1236	czcB			Cobalt-zinc-cadmium resistance protein CzcB
COBHBOBG_02534	CDS	1302	czcC_2			Cobalt-zinc-cadmium resistance protein CzcC
COBHBOBG_02535	CDS	282				hypothetical protein
COBHBOBG_02536	CDS	1599				hypothetical protein
COBHBOBG_02537	CDS	1575				hypothetical protein
COBHBOBG_02538	CDS	1029				hypothetical protein
COBHBOBG_02539	CDS	2595				hypothetical protein
COBHBOBG_02540	CDS	465				hypothetical protein
COBHBOBG_02541	CDS	216				hypothetical protein
COBHBOBG_02542	CDS	618			COG1192	putative protein
COBHBOBG_02543	CDS	549				hypothetical protein
COBHBOBG_02544	CDS	1293	gtfA	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
COBHBOBG_02545	CDS	996				hypothetical protein
COBHBOBG_02546	tRNA	73				tRNA-Val(tac)
COBHBOBG_02547	CDS	2190				hypothetical protein
COBHBOBG_02548	CDS	855				hypothetical protein
COBHBOBG_02549	CDS	567				hypothetical protein
COBHBOBG_02550	CDS	513				hypothetical protein
COBHBOBG_02551	CDS	141				hypothetical protein
COBHBOBG_02552	CDS	690				hypothetical protein
COBHBOBG_02553	CDS	1737				hypothetical protein
COBHBOBG_02554	CDS	1194	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
COBHBOBG_02555	CDS	510	folA	1.5.1.3	COG0262	Dihydrofolate reductase
COBHBOBG_02556	CDS	261				hypothetical protein
COBHBOBG_02557	CDS	1035	ltaA	4.1.2.49		L-allo-threonine aldolase
COBHBOBG_02558	CDS	912	rihA	3.2.-.-		Pyrimidine-specific ribonucleoside hydrolase RihA
COBHBOBG_02559	CDS	966	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
COBHBOBG_02560	CDS	567	sipS_2	3.4.21.89	COG0681	Signal peptidase I S
COBHBOBG_02561	CDS	441				hypothetical protein
COBHBOBG_02562	CDS	2184				hypothetical protein
COBHBOBG_02563	CDS	1545				hypothetical protein
COBHBOBG_02564	CDS	426				hypothetical protein
COBHBOBG_02565	CDS	957				hypothetical protein
COBHBOBG_02566	CDS	357				Single-stranded DNA-binding protein
COBHBOBG_02567	CDS	468				Single-stranded DNA-binding protein
COBHBOBG_02568	CDS	177				hypothetical protein
COBHBOBG_02569	CDS	597				hypothetical protein
COBHBOBG_02570	CDS	948				hypothetical protein
COBHBOBG_02571	CDS	645		3.2.2.-		Putative 3-methyladenine DNA glycosylase
COBHBOBG_02572	CDS	567				hypothetical protein
COBHBOBG_02573	CDS	828				hypothetical protein
COBHBOBG_02574	CDS	3120	mdtC_6			Multidrug resistance protein MdtC
COBHBOBG_02575	CDS	1302	mdtA_3			Multidrug resistance protein MdtA
COBHBOBG_02576	CDS	546				hypothetical protein
COBHBOBG_02577	CDS	618				hypothetical protein
COBHBOBG_02578	CDS	669	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
COBHBOBG_02579	CDS	1311	glnT	6.3.1.2		Glutamine synthetase
COBHBOBG_02580	CDS	1026	metXA	2.3.1.31	COG2021	Homoserine O-acetyltransferase
COBHBOBG_02581	CDS	1002				hypothetical protein
COBHBOBG_02582	CDS	603				hypothetical protein
COBHBOBG_02583	CDS	339				hypothetical protein
COBHBOBG_02584	CDS	285				hypothetical protein
COBHBOBG_02585	CDS	339	kstR			HTH-type transcriptional repressor KstR
COBHBOBG_02586	CDS	1935	gyrB	5.6.2.2	COG0187	DNA gyrase subunit B
COBHBOBG_02587	CDS	756			COG0217	putative transcriptional regulatory protein
COBHBOBG_02588	CDS	1314	cshA	3.6.4.13	COG0513	ATP-dependent RNA helicase CshA
COBHBOBG_02589	CDS	609				hypothetical protein
COBHBOBG_02590	CDS	1596				hypothetical protein
COBHBOBG_02591	CDS	501				hypothetical protein
COBHBOBG_02592	CDS	465				hypothetical protein
COBHBOBG_02593	CDS	1086	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
COBHBOBG_02594	CDS	735	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
COBHBOBG_02595	CDS	486				hypothetical protein
COBHBOBG_02596	CDS	453	rutC	1.-.-.-		Putative aminoacrylate peracid reductase RutC
COBHBOBG_02597	CDS	666	msrA_2	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
COBHBOBG_02598	CDS	198				hypothetical protein
COBHBOBG_02599	CDS	294				hypothetical protein
COBHBOBG_02600	CDS	453				hypothetical protein
COBHBOBG_02601	tRNA	74				tRNA-Pro(ggg)
COBHBOBG_02602	CDS	1104	fabF_2	2.3.1.179		3-oxoacyl-[acyl-carrier-protein] synthase 2
COBHBOBG_02603	CDS	513				hypothetical protein
COBHBOBG_02604	CDS	327				hypothetical protein
COBHBOBG_02605	CDS	246				hypothetical protein
COBHBOBG_02606	CDS	309				hypothetical protein
COBHBOBG_02607	CDS	1770	proS	6.1.1.15	COG0442	Proline--tRNA ligase
COBHBOBG_02608	CDS	639				hypothetical protein
COBHBOBG_02609	CDS	324				hypothetical protein
COBHBOBG_02610	CDS	1287	codA	3.5.4.1	COG0402	Cytosine deaminase
COBHBOBG_02611	CDS	372				hypothetical protein
COBHBOBG_02612	CDS	336	clpS_3			ATP-dependent Clp protease adapter protein ClpS
COBHBOBG_02613	CDS	870				hypothetical protein
COBHBOBG_02614	CDS	891	gatY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit GatY
COBHBOBG_02615	CDS	276				hypothetical protein
COBHBOBG_02616	CDS	1497	ndhD1_4	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
COBHBOBG_02617	CDS	882				hypothetical protein
COBHBOBG_02618	CDS	1290				hypothetical protein
COBHBOBG_02619	CDS	1224				hypothetical protein
COBHBOBG_02620	CDS	1239	scmP_2	3.5.1.-	COG1473	N-acetylcysteine deacetylase
COBHBOBG_02621	CDS	216				hypothetical protein
COBHBOBG_02622	CDS	978	mdh	1.1.1.37		Malate dehydrogenase
COBHBOBG_02623	CDS	1167				hypothetical protein
COBHBOBG_02624	CDS	423				hypothetical protein
COBHBOBG_02625	CDS	1767	cysG_2	4.99.1.4		Siroheme synthase
COBHBOBG_02626	CDS	1131				hypothetical protein
COBHBOBG_02627	CDS	1782				hypothetical protein
COBHBOBG_02628	CDS	765	camK	3.7.1.18		6-oxocamphor hydrolase
COBHBOBG_02629	CDS	546	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
COBHBOBG_02630	CDS	951	dmlR_1			HTH-type transcriptional regulator DmlR
COBHBOBG_02631	CDS	600				hypothetical protein
COBHBOBG_02632	CDS	420				hypothetical protein
COBHBOBG_02633	CDS	588				hypothetical protein
COBHBOBG_02634	CDS	228				hypothetical protein
COBHBOBG_02635	CDS	900	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
COBHBOBG_02636	CDS	1404	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
COBHBOBG_02637	CDS	504				hypothetical protein
COBHBOBG_02638	CDS	1281		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
COBHBOBG_02639	CDS	210				hypothetical protein
COBHBOBG_02640	CDS	909				IS256 family transposase ISXax1
COBHBOBG_02641	CDS	354				hypothetical protein
COBHBOBG_02642	CDS	870				hypothetical protein
COBHBOBG_02643	CDS	600				hypothetical protein
COBHBOBG_02644	CDS	564	dps_2	1.16.-.-	COG0783	DNA protection during starvation protein
COBHBOBG_02645	CDS	885				hypothetical protein
COBHBOBG_02646	CDS	399	atpC			ATP synthase epsilon chain
COBHBOBG_02647	CDS	1260	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
COBHBOBG_02648	CDS	1437	atpD	7.1.2.2		ATP synthase subunit beta
COBHBOBG_02649	CDS	564				hypothetical protein
COBHBOBG_02650	CDS	1203	rpoD			RNA polymerase sigma factor RpoD
COBHBOBG_02651	CDS	2346				hypothetical protein
COBHBOBG_02652	CDS	459				hypothetical protein
COBHBOBG_02653	CDS	678				hypothetical protein
COBHBOBG_02654	CDS	864				hypothetical protein
COBHBOBG_02655	CDS	1260	metK	2.5.1.6		S-adenosylmethionine synthase
COBHBOBG_02656	CDS	1893	ftsH2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH 2
COBHBOBG_02657	CDS	801	cbiX_1	4.99.1.3		Sirohydrochlorin cobaltochelatase
COBHBOBG_02658	CDS	711	nasF	2.1.1.107	COG0007	Uroporphyrinogen-III C-methyltransferase
COBHBOBG_02659	CDS	576				hypothetical protein
COBHBOBG_02660	CDS	876	dat	2.6.1.21		D-alanine aminotransferase
COBHBOBG_02661	CDS	423				hypothetical protein
COBHBOBG_02662	CDS	660				hypothetical protein
COBHBOBG_02663	CDS	1242		3.4.24.-	COG0612	putative zinc protease
COBHBOBG_02664	CDS	1326		3.4.24.-	COG0612	putative zinc protease
COBHBOBG_02665	CDS	1623	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
COBHBOBG_02666	CDS	1065				hypothetical protein
COBHBOBG_02667	CDS	732	pcyA_2	1.3.7.5		Phycocyanobilin:ferredoxin oxidoreductase
COBHBOBG_02668	CDS	297				hypothetical protein
COBHBOBG_02669	CDS	1614				hypothetical protein
COBHBOBG_02670	CDS	657				hypothetical protein
COBHBOBG_02671	CDS	753				hypothetical protein
COBHBOBG_02672	CDS	1500				hypothetical protein
COBHBOBG_02673	CDS	2640	helY	3.6.4.-	COG4581	putative helicase HelY
COBHBOBG_02674	CDS	309				hypothetical protein
COBHBOBG_02675	CDS	696				hypothetical protein
COBHBOBG_02676	CDS	1260				hypothetical protein
COBHBOBG_02677	CDS	1818	nuoL_3	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
COBHBOBG_02678	CDS	1188	aspC	2.6.1.1		Aspartate aminotransferase
COBHBOBG_02679	CDS	1239	sufS_2	2.8.1.7	COG0520	Cysteine desulfurase
COBHBOBG_02680	CDS	654				hypothetical protein
COBHBOBG_02681	CDS	1239				hypothetical protein
COBHBOBG_02682	CDS	390				hypothetical protein
COBHBOBG_02683	CDS	630				hypothetical protein
COBHBOBG_02684	CDS	1080				hypothetical protein
COBHBOBG_02685	CDS	309				hypothetical protein
COBHBOBG_02686	CDS	309				hypothetical protein
COBHBOBG_02687	CDS	435				hypothetical protein
COBHBOBG_02688	CDS	684				hypothetical protein
COBHBOBG_02689	CDS	1515	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
COBHBOBG_02690	CDS	831	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
COBHBOBG_02691	CDS	420				hypothetical protein
COBHBOBG_02692	CDS	732	nanE	5.1.3.9		Putative N-acetylmannosamine-6-phosphate 2-epimerase
COBHBOBG_02693	CDS	1656	guaA	6.3.5.2		GMP synthase [glutamine-hydrolyzing]
COBHBOBG_02694	CDS	756				hypothetical protein
COBHBOBG_02695	CDS	453				hypothetical protein
COBHBOBG_02696	CDS	726				hypothetical protein
COBHBOBG_02697	CDS	204				hypothetical protein
COBHBOBG_02698	CDS	648				hypothetical protein
COBHBOBG_02699	CDS	747				hypothetical protein
COBHBOBG_02700	CDS	3984	cobN_1	6.6.1.2		Aerobic cobaltochelatase subunit CobN
COBHBOBG_02701	CDS	1059	desA_1	1.14.19.6		Delta(12)-fatty-acid desaturase
COBHBOBG_02702	CDS	237				hypothetical protein
COBHBOBG_02703	CDS	1284				hypothetical protein
COBHBOBG_02704	CDS	666				hypothetical protein
COBHBOBG_02705	CDS	1875	rcsC_16	2.7.13.3		Sensor histidine kinase RcsC
COBHBOBG_02706	CDS	2121	dapb2	3.4.14.-		Dipeptidyl aminopeptidase BII
COBHBOBG_02707	CDS	2205	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
COBHBOBG_02708	CDS	1263				hypothetical protein
COBHBOBG_02709	CDS	291				hypothetical protein
COBHBOBG_02710	CDS	462	rplI		COG0359	50S ribosomal protein L9
COBHBOBG_02711	CDS	234				hypothetical protein
COBHBOBG_02712	CDS	375				hypothetical protein
COBHBOBG_02713	CDS	342				hypothetical protein
COBHBOBG_02714	tRNA	93				tRNA-Ser(gct)
COBHBOBG_02715	CDS	198	rpsU		COG0828	30S ribosomal protein S21
COBHBOBG_02716	CDS	270				hypothetical protein
COBHBOBG_02717	CDS	270	rpsP		COG0228	30S ribosomal protein S16
COBHBOBG_02718	CDS	1494	ffh		COG0541	Signal recognition particle protein
COBHBOBG_02719	CDS	162				hypothetical protein
COBHBOBG_02720	CDS	951	hldE		COG2870	Bifunctional protein HldE
COBHBOBG_02721	CDS	486		2.7.7.70	COG2870	D-beta-D-heptose 1-phosphate adenylyltransferase
COBHBOBG_02722	CDS	855	cysQ_1	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
COBHBOBG_02723	CDS	321				hypothetical protein
COBHBOBG_02724	CDS	1269				hypothetical protein
COBHBOBG_02725	CDS	858				hypothetical protein
COBHBOBG_02726	CDS	993				hypothetical protein
COBHBOBG_02727	CDS	729	rnc	3.1.26.3	COG0571	Ribonuclease 3
COBHBOBG_02728	CDS	2358	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
COBHBOBG_02729	CDS	498				hypothetical protein
COBHBOBG_02730	CDS	2778	infB			Translation initiation factor IF-2
COBHBOBG_02731	CDS	846				hypothetical protein
COBHBOBG_02732	CDS	855				hypothetical protein
COBHBOBG_02733	CDS	3582				hypothetical protein
COBHBOBG_02734	CDS	1089	psbA3_4	1.10.3.9		Photosystem II protein D1 3
COBHBOBG_02735	CDS	999	ilvC	1.1.1.86		Ketol-acid reductoisomerase (NADP(+))
COBHBOBG_02736	CDS	1212	ywaD	3.4.11.6	COG2234	Aminopeptidase YwaD
COBHBOBG_02737	tRNA	73				tRNA-Cys(gca)
COBHBOBG_02738	CDS	222				hypothetical protein
COBHBOBG_02739	CDS	2724				hypothetical protein
COBHBOBG_02740	CDS	255				hypothetical protein
COBHBOBG_02741	CDS	150				hypothetical protein
COBHBOBG_02742	CDS	609				hypothetical protein
COBHBOBG_02743	CDS	204				hypothetical protein
COBHBOBG_02744	CDS	711				hypothetical protein
COBHBOBG_02745	CDS	561				hypothetical protein
COBHBOBG_02746	CDS	1233	epsF		COG1459	Type II secretion system protein F
COBHBOBG_02747	CDS	1158	pilT		COG2805	Twitching mobility protein
COBHBOBG_02748	CDS	1632				hypothetical protein
COBHBOBG_02749	CDS	765	sigF		COG1191	RNA polymerase sigma-F factor
COBHBOBG_02750	CDS	738	walR		COG0745	Transcriptional regulatory protein WalR
COBHBOBG_02751	CDS	1509				hypothetical protein
COBHBOBG_02752	CDS	663	COQ5_5	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
COBHBOBG_02753	CDS	1821			COG1132	putative ABC transporter ATP-binding protein
COBHBOBG_02754	CDS	642				hypothetical protein
COBHBOBG_02755	CDS	840				IS3 family transposase ISMco1
COBHBOBG_02756	CDS	315				hypothetical protein
COBHBOBG_02757	CDS	711				IS6 family transposase ISBj7
COBHBOBG_02758	CDS	342				hypothetical protein
COBHBOBG_02759	CDS	456	ahpF	1.6.99.3	COG3634	NADH dehydrogenase
COBHBOBG_02760	CDS	771	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
COBHBOBG_02761	CDS	474	lrpC		COG1522	HTH-type transcriptional regulator LrpC
COBHBOBG_02762	CDS	525				hypothetical protein
COBHBOBG_02763	CDS	522				hypothetical protein
COBHBOBG_02764	CDS	753				hypothetical protein
COBHBOBG_02765	CDS	687				hypothetical protein
COBHBOBG_02766	CDS	384				hypothetical protein
COBHBOBG_02767	CDS	291				hypothetical protein
COBHBOBG_02768	CDS	450				Putative universal stress protein
COBHBOBG_02769	CDS	2823				hypothetical protein
COBHBOBG_02770	CDS	1110				hypothetical protein
COBHBOBG_02771	CDS	429				hypothetical protein
COBHBOBG_02772	CDS	573				hypothetical protein
COBHBOBG_02773	CDS	264				hypothetical protein
COBHBOBG_02774	CDS	672				hypothetical protein
COBHBOBG_02775	CDS	1038	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
COBHBOBG_02776	CDS	603	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
COBHBOBG_02777	CDS	1641				hypothetical protein
COBHBOBG_02778	CDS	1170				hypothetical protein
COBHBOBG_02779	CDS	1068	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
COBHBOBG_02780	CDS	1056	vgb_4	4.2.99.-		Virginiamycin B lyase
COBHBOBG_02781	CDS	654				hypothetical protein
COBHBOBG_02782	CDS	456				hypothetical protein
COBHBOBG_02783	CDS	1749	arnT_2	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
COBHBOBG_02784	CDS	285	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
COBHBOBG_02785	CDS	288				hypothetical protein
COBHBOBG_02786	CDS	1890				hypothetical protein
COBHBOBG_02787	CDS	594				hypothetical protein
COBHBOBG_02788	CDS	570	rpoE		COG1595	ECF RNA polymerase sigma factor RpoE
COBHBOBG_02789	CDS	957	dpnM	2.1.1.72		Modification methylase DpnIIA
COBHBOBG_02790	CDS	534	aroK	2.7.1.71	COG0703	Shikimate kinase
COBHBOBG_02791	CDS	276				hypothetical protein
COBHBOBG_02792	CDS	1281	lpxB_2	2.4.1.182		Lipid-A-disaccharide synthase
COBHBOBG_02793	CDS	1038	lpxD_4	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
COBHBOBG_02794	CDS	162				hypothetical protein
COBHBOBG_02795	CDS	573	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
COBHBOBG_02796	CDS	381				hypothetical protein
COBHBOBG_02797	CDS	681				hypothetical protein
COBHBOBG_02798	CDS	1665	mdoC	2.1.-.-		Glucans biosynthesis protein C
COBHBOBG_02799	CDS	1752			COG1132	putative ABC transporter ATP-binding protein
COBHBOBG_02800	CDS	1752	yheI_1	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
COBHBOBG_02801	CDS	1134				hypothetical protein
COBHBOBG_02802	CDS	462				hypothetical protein
COBHBOBG_02803	CDS	2295				hypothetical protein
COBHBOBG_02804	CDS	369				hypothetical protein
COBHBOBG_02805	CDS	558				hypothetical protein
COBHBOBG_02806	CDS	351				hypothetical protein
COBHBOBG_02807	CDS	297				hypothetical protein
COBHBOBG_02808	CDS	1818				hypothetical protein
COBHBOBG_02809	CDS	717				hypothetical protein
COBHBOBG_02810	CDS	456				hypothetical protein
COBHBOBG_02811	CDS	1176				hypothetical protein
COBHBOBG_02812	CDS	408				hypothetical protein
