locus_tag	ftype	length_bp	gene	EC_number	COG	product
JBLNCBMD_02408	CDS	237	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
JBLNCBMD_02409	CDS	507				hypothetical protein
JBLNCBMD_02410	CDS	366				hypothetical protein
JBLNCBMD_02411	tRNA	74				tRNA-Pro(ggg)
JBLNCBMD_02412	CDS	201				hypothetical protein
JBLNCBMD_02413	CDS	2304	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
JBLNCBMD_02414	CDS	321				hypothetical protein
JBLNCBMD_02415	CDS	1077	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
JBLNCBMD_02416	CDS	1185	hemW			Heme chaperone HemW
JBLNCBMD_02417	CDS	324				hypothetical protein
JBLNCBMD_02418	CDS	327	clpS_1			ATP-dependent Clp protease adapter protein ClpS
JBLNCBMD_02419	CDS	2034				hypothetical protein
JBLNCBMD_02420	CDS	606				hypothetical protein
JBLNCBMD_02421	CDS	1635				hypothetical protein
JBLNCBMD_02422	CDS	285				hypothetical protein
JBLNCBMD_02423	CDS	1035				hypothetical protein
JBLNCBMD_02424	CDS	144				hypothetical protein
JBLNCBMD_02425	CDS	462				hypothetical protein
JBLNCBMD_02426	CDS	387				hypothetical protein
JBLNCBMD_02427	CDS	210				hypothetical protein
JBLNCBMD_02428	CDS	1059				hypothetical protein
JBLNCBMD_02429	CDS	288				hypothetical protein
JBLNCBMD_02430	CDS	549				hypothetical protein
JBLNCBMD_02431	CDS	1221	epsF		COG1459	Type II secretion system protein F
JBLNCBMD_02432	CDS	1128	pilT		COG2805	Twitching mobility protein
JBLNCBMD_02433	CDS	2013				hypothetical protein
JBLNCBMD_02434	CDS	744	grpE			Protein GrpE
JBLNCBMD_02435	CDS	1965	dnaK_1			Chaperone protein DnaK
JBLNCBMD_02436	CDS	1131	dnaJ_4		COG0484	Chaperone protein DnaJ
JBLNCBMD_02437	CDS	258				hypothetical protein
JBLNCBMD_02438	CDS	1110	rsgA	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
JBLNCBMD_02439	CDS	1590		2.4.1.18	COG1543	1,4-alpha-glucan branching enzyme
JBLNCBMD_02440	CDS	246				hypothetical protein
JBLNCBMD_02441	CDS	894				hypothetical protein
JBLNCBMD_02442	CDS	777	sigF		COG1191	RNA polymerase sigma-F factor
JBLNCBMD_02443	CDS	834	psbO			Photosystem II manganese-stabilizing polypeptide
JBLNCBMD_02444	CDS	333				hypothetical protein
JBLNCBMD_02445	CDS	5091	tolB_6			Tol-Pal system protein TolB
JBLNCBMD_02446	CDS	1347				hypothetical protein
JBLNCBMD_02447	CDS	864	ftsQ			Cell division protein FtsQ
JBLNCBMD_02448	CDS	216				hypothetical protein
JBLNCBMD_02449	CDS	192				hypothetical protein
JBLNCBMD_02450	CDS	1293	ftsZ			Cell division protein FtsZ
JBLNCBMD_02451	CDS	969	gshB	6.3.2.3	COG0189	Glutathione synthetase
JBLNCBMD_02452	CDS	273				putative glutaredoxin
JBLNCBMD_02453	CDS	930				hypothetical protein
JBLNCBMD_02454	CDS	114				hypothetical protein
JBLNCBMD_02455	CDS	1815	hflX			GTPase HflX
JBLNCBMD_02456	CDS	702				hypothetical protein
JBLNCBMD_02457	CDS	2214				hypothetical protein
JBLNCBMD_02458	CDS	819				hypothetical protein
JBLNCBMD_02459	CDS	357				hypothetical protein
JBLNCBMD_02460	CDS	651				hypothetical protein
JBLNCBMD_02461	CDS	204				hypothetical protein
JBLNCBMD_02462	CDS	681	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
JBLNCBMD_02463	CDS	279	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
JBLNCBMD_02464	CDS	399	zur		COG0735	Zinc uptake regulation protein
JBLNCBMD_02465	CDS	1008	qmcA_1		COG0330	Protein QmcA
JBLNCBMD_02466	CDS	459				hypothetical protein
JBLNCBMD_02467	CDS	2232				hypothetical protein
JBLNCBMD_02468	CDS	618	rutE	1.1.1.298		malonic semialdehyde reductase RutE
JBLNCBMD_02469	CDS	264				hypothetical protein
JBLNCBMD_02470	CDS	267				hypothetical protein
JBLNCBMD_02471	CDS	417				hypothetical protein
JBLNCBMD_02472	CDS	492				hypothetical protein
JBLNCBMD_02473	CDS	273				hypothetical protein
JBLNCBMD_02474	CDS	1644	ubiB_3	2.7.-.-		protein kinase UbiB
JBLNCBMD_02475	CDS	987	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JBLNCBMD_02476	CDS	792				hypothetical protein
JBLNCBMD_02477	CDS	1041	emrA			Colistin resistance protein EmrA
JBLNCBMD_02478	CDS	2154	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
JBLNCBMD_02479	CDS	582				hypothetical protein
JBLNCBMD_02480	CDS	3264	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
JBLNCBMD_02481	CDS	837				hypothetical protein
JBLNCBMD_02482	CDS	765	spo0M		COG4326	Sporulation-control protein spo0M
JBLNCBMD_02483	CDS	591				hypothetical protein
JBLNCBMD_02484	CDS	639				hypothetical protein
JBLNCBMD_02485	CDS	1143	ycf3_8			Photosystem I assembly protein Ycf3
JBLNCBMD_02486	CDS	1029	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
JBLNCBMD_02487	CDS	261				hypothetical protein
JBLNCBMD_02488	CDS	549				hypothetical protein
JBLNCBMD_02489	CDS	180				hypothetical protein
JBLNCBMD_02490	CDS	132				hypothetical protein
JBLNCBMD_02491	CDS	411	nreC		COG2197	Oxygen regulatory protein NreC
JBLNCBMD_02492	CDS	2217	ppk_2	2.7.4.1	COG0855	Polyphosphate kinase
JBLNCBMD_02493	CDS	426				hypothetical protein
JBLNCBMD_02494	CDS	1305	hisD_1	1.1.1.23	COG0141	Histidinol dehydrogenase
JBLNCBMD_02495	CDS	174				hypothetical protein
JBLNCBMD_02496	CDS	4050	rpoC2	2.7.7.6		DNA-directed RNA polymerase subunit beta'
JBLNCBMD_02497	CDS	1878	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
JBLNCBMD_02498	CDS	3324	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
JBLNCBMD_02499	CDS	786	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
JBLNCBMD_02500	CDS	303	rpsT		COG0268	30S ribosomal protein S20
JBLNCBMD_02501	CDS	333				hypothetical protein
JBLNCBMD_02502	CDS	546				hypothetical protein
JBLNCBMD_02503	CDS	594				hypothetical protein
JBLNCBMD_02504	CDS	2439				hypothetical protein
JBLNCBMD_02505	CDS	3147	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JBLNCBMD_02506	CDS	933				hypothetical protein
JBLNCBMD_02507	CDS	471				hypothetical protein
JBLNCBMD_02508	CDS	1782				hypothetical protein
JBLNCBMD_02509	CDS	279				hypothetical protein
JBLNCBMD_02510	tRNA	72				tRNA-Thr(cgt)
JBLNCBMD_02511	CDS	1185				hypothetical protein
JBLNCBMD_02512	CDS	198				hypothetical protein
JBLNCBMD_02513	tRNA	74				tRNA-Ala(ggc)
JBLNCBMD_02514	CDS	1512	pds_3	1.3.5.5	COG3349	15-cis-phytoene desaturase
JBLNCBMD_02515	CDS	435				hypothetical protein
JBLNCBMD_02516	CDS	219				hypothetical protein
JBLNCBMD_02517	CDS	312				hypothetical protein
JBLNCBMD_02518	CDS	258				hypothetical protein
JBLNCBMD_02519	CDS	306				hypothetical protein
JBLNCBMD_02520	tRNA	74				tRNA-Arg(acg)
JBLNCBMD_02521	CDS	1272	cntE			Staphylopine export protein
JBLNCBMD_02522	CDS	1002	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
JBLNCBMD_02523	CDS	429				hypothetical protein
JBLNCBMD_02524	CDS	1917	dnaK2_1			Chaperone protein dnaK2
JBLNCBMD_02525	CDS	648	adc	4.1.1.4		acetoacetate decarboxylase
JBLNCBMD_02526	CDS	216				hypothetical protein
JBLNCBMD_02527	CDS	186				hypothetical protein
JBLNCBMD_02528	CDS	390				hypothetical protein
JBLNCBMD_02529	CDS	324	cutA		COG1324	Divalent-cation tolerance protein CutA
JBLNCBMD_02530	CDS	381				hypothetical protein
JBLNCBMD_02531	CDS	276				hypothetical protein
JBLNCBMD_02532	CDS	462	fosB	2.5.1.-		Metallothiol transferase FosB
JBLNCBMD_02533	CDS	495				hypothetical protein
JBLNCBMD_02534	CDS	510				hypothetical protein
JBLNCBMD_02535	CDS	507				hypothetical protein
JBLNCBMD_02536	CDS	612				hypothetical protein
JBLNCBMD_02537	CDS	354				hypothetical protein
JBLNCBMD_02538	CDS	276	cysO		COG1977	Sulfur carrier protein CysO
JBLNCBMD_02539	CDS	1299	trpB_1	4.2.1.20		Tryptophan synthase beta chain
JBLNCBMD_02540	CDS	2499				hypothetical protein
JBLNCBMD_02541	CDS	573				hypothetical protein
JBLNCBMD_02542	CDS	1536				hypothetical protein
JBLNCBMD_02543	CDS	3774				hypothetical protein
JBLNCBMD_02544	CDS	588				hypothetical protein
JBLNCBMD_02545	CDS	186				hypothetical protein
JBLNCBMD_02546	CDS	177				hypothetical protein
JBLNCBMD_02547	CDS	3555				hypothetical protein
JBLNCBMD_02548	CDS	2751	ctpF_2	3.6.3.-	COG0474	putative cation-transporting ATPase F
JBLNCBMD_02549	CDS	531				hypothetical protein
JBLNCBMD_02550	CDS	2223				hypothetical protein
JBLNCBMD_02551	CDS	3735	mshA_17	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02552	CDS	408				hypothetical protein
JBLNCBMD_02553	CDS	3930				hypothetical protein
JBLNCBMD_02554	CDS	165				hypothetical protein
JBLNCBMD_02555	CDS	651	tmk	2.7.4.9	COG0125	Thymidylate kinase
JBLNCBMD_02556	CDS	246				hypothetical protein
JBLNCBMD_02557	CDS	222				hypothetical protein
JBLNCBMD_02558	CDS	984	dagK	2.7.1.107	COG1597	Diacylglycerol kinase
JBLNCBMD_02559	CDS	1710				hypothetical protein
JBLNCBMD_02560	CDS	2874	sasA_16	2.7.-.-		Adaptive-response sensory-kinase SasA
JBLNCBMD_02561	CDS	648				hypothetical protein
JBLNCBMD_02562	CDS	813	mcpP		COG0840	Methyl-accepting chemotaxis protein McpP
JBLNCBMD_02563	CDS	1290			COG0531	putative transporter
JBLNCBMD_02564	CDS	816	pgaC	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
JBLNCBMD_02565	CDS	360			COG1662	IS1 family transposase ISNpu9
JBLNCBMD_02566	CDS	762				hypothetical protein
JBLNCBMD_02567	CDS	285				hypothetical protein
JBLNCBMD_02568	CDS	729				hypothetical protein
JBLNCBMD_02569	CDS	720	cysE_1	2.3.1.30	COG1045	Serine acetyltransferase
JBLNCBMD_02570	CDS	252				hypothetical protein
JBLNCBMD_02571	CDS	201				hypothetical protein
JBLNCBMD_02572	CDS	120				hypothetical protein
JBLNCBMD_02573	CDS	1134	frbC	2.3.3.19		2-phosphonomethylmalate synthase
JBLNCBMD_02574	CDS	279				hypothetical protein
JBLNCBMD_02575	CDS	204				hypothetical protein
JBLNCBMD_02576	CDS	552				hypothetical protein
JBLNCBMD_02577	CDS	3165	bepE			Efflux pump membrane transporter BepE
JBLNCBMD_02578	CDS	1320	mdtA_3			Multidrug resistance protein MdtA
JBLNCBMD_02579	CDS	642				hypothetical protein
JBLNCBMD_02580	CDS	843				hypothetical protein
JBLNCBMD_02581	CDS	117				hypothetical protein
JBLNCBMD_02582	CDS	438				hypothetical protein
JBLNCBMD_02583	CDS	264				hypothetical protein
JBLNCBMD_02584	CDS	120				hypothetical protein
JBLNCBMD_02585	CDS	213				hypothetical protein
JBLNCBMD_02586	CDS	1140				hypothetical protein
JBLNCBMD_02587	CDS	1392	atzE	3.5.1.131		1-carboxybiuret hydrolase subunit AtzE
JBLNCBMD_02588	CDS	192				hypothetical protein
JBLNCBMD_02589	CDS	1242				hypothetical protein
JBLNCBMD_02590	CDS	1473				hypothetical protein
JBLNCBMD_02591	CDS	960	accD	2.1.3.15		Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
JBLNCBMD_02592	CDS	165				hypothetical protein
JBLNCBMD_02593	CDS	822	pppA		COG1989	Prepilin peptidase PppA
JBLNCBMD_02594	CDS	261				hypothetical protein
JBLNCBMD_02595	CDS	1086	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
JBLNCBMD_02596	CDS	1248				hypothetical protein
JBLNCBMD_02597	CDS	648	petB_1			Cytochrome b6
JBLNCBMD_02598	CDS	132				hypothetical protein
JBLNCBMD_02599	CDS	483	petD			Cytochrome b6-f complex subunit 4
JBLNCBMD_02600	CDS	444	rsbW	2.7.11.1		Serine-protein kinase RsbW
JBLNCBMD_02601	CDS	360			COG1662	IS1 family transposase ISNpu9
JBLNCBMD_02602	tmRNA	387	ssrA			transfer-messenger RNA, SsrA
JBLNCBMD_02603	CDS	1023	atpG_1		COG0224	ATP synthase gamma chain
JBLNCBMD_02604	CDS	1521	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
JBLNCBMD_02605	CDS	555	atpH			ATP synthase subunit delta
JBLNCBMD_02606	CDS	552	atpF		COG0711	ATP synthase subunit b
JBLNCBMD_02607	CDS	432	atpG_2		COG0711	ATP synthase subunit b'
JBLNCBMD_02608	CDS	246	atpE		COG0636	ATP synthase subunit c
JBLNCBMD_02609	CDS	756	atpB		COG0356	ATP synthase subunit a
JBLNCBMD_02610	CDS	405				hypothetical protein
JBLNCBMD_02611	CDS	1191				putative protein
JBLNCBMD_02612	CDS	348				hypothetical protein
JBLNCBMD_02613	CDS	3408	apcE_1	4.-.-.-		Phycobiliprotein ApcE
JBLNCBMD_02614	CDS	486	apcA			Allophycocyanin alpha chain
JBLNCBMD_02615	CDS	486	apcB_1			Allophycocyanin beta chain
JBLNCBMD_02616	CDS	204	apcC			Phycobilisome 7.8 kDa linker polypeptide, allophycocyanin-associated, core
JBLNCBMD_02617	CDS	1653	lgrD_1			Linear gramicidin synthase subunit D
JBLNCBMD_02618	CDS	1071	luxA	1.14.14.3	COG2141	Alkanal monooxygenase alpha chain
JBLNCBMD_02619	CDS	282				hypothetical protein
JBLNCBMD_02620	CDS	4713				hypothetical protein
JBLNCBMD_02621	CDS	6546	lgrD_2			Linear gramicidin synthase subunit D
JBLNCBMD_02622	CDS	4833	lgrB			Linear gramicidin synthase subunit B
JBLNCBMD_02623	CDS	159				hypothetical protein
JBLNCBMD_02624	CDS	4638				hypothetical protein
JBLNCBMD_02625	CDS	5520	lgrD_3			Linear gramicidin synthase subunit D
JBLNCBMD_02626	CDS	489				hypothetical protein
JBLNCBMD_02627	CDS	198				hypothetical protein
JBLNCBMD_02628	CDS	183				hypothetical protein
JBLNCBMD_02629	CDS	459				hypothetical protein
JBLNCBMD_02630	CDS	2688	btuB_2			Vitamin B12 transporter BtuB
JBLNCBMD_02631	CDS	993	yfiY		COG0614	putative siderophore-binding lipoprotein YfiY
JBLNCBMD_02632	CDS	513	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
JBLNCBMD_02633	CDS	1416	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
JBLNCBMD_02634	CDS	966				hypothetical protein
JBLNCBMD_02635	CDS	126				hypothetical protein
JBLNCBMD_02636	CDS	225				hypothetical protein
JBLNCBMD_02637	CDS	1623				hypothetical protein
JBLNCBMD_02638	CDS	126				hypothetical protein
JBLNCBMD_02639	CDS	1827	rcsC_25	2.7.13.3		Sensor histidine kinase RcsC
JBLNCBMD_02640	CDS	867	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JBLNCBMD_02641	CDS	306				hypothetical protein
JBLNCBMD_02642	CDS	834				hypothetical protein
JBLNCBMD_02643	CDS	894	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
JBLNCBMD_02644	CDS	1185	ndhH	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit H
JBLNCBMD_02645	CDS	297				hypothetical protein
JBLNCBMD_02646	CDS	300				hypothetical protein
JBLNCBMD_02647	CDS	1110	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
JBLNCBMD_02648	CDS	465				hypothetical protein
JBLNCBMD_02649	CDS	111				hypothetical protein
JBLNCBMD_02650	CDS	216				hypothetical protein
JBLNCBMD_02651	CDS	438				hypothetical protein
JBLNCBMD_02652	CDS	690	cusR_2		COG0745	Transcriptional regulatory protein CusR
JBLNCBMD_02653	CDS	714				hypothetical protein
JBLNCBMD_02654	CDS	1278	sasA_17	2.7.-.-		Adaptive-response sensory-kinase SasA
JBLNCBMD_02655	CDS	1152				hypothetical protein
JBLNCBMD_02656	CDS	1398			COG2239	Magnesium transporter MgtE
JBLNCBMD_02657	CDS	702	yfcG_3	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
JBLNCBMD_02658	CDS	99				hypothetical protein
JBLNCBMD_02659	CDS	339				hypothetical protein
JBLNCBMD_02660	CDS	342				hypothetical protein
JBLNCBMD_02661	CDS	606				hypothetical protein
JBLNCBMD_02662	CDS	213				hypothetical protein
JBLNCBMD_02663	CDS	1146	thiE	2.5.1.3		Thiamine-phosphate synthase
JBLNCBMD_02664	CDS	1947				hypothetical protein
JBLNCBMD_02665	CDS	1302				hypothetical protein
JBLNCBMD_02666	CDS	621				hypothetical protein
JBLNCBMD_02667	CDS	2100				hypothetical protein
JBLNCBMD_02668	CDS	1398		3.5.4.32	COG0402	8-oxoguanine deaminase
JBLNCBMD_02669	CDS	789	rutB_2	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
JBLNCBMD_02670	CDS	453				hypothetical protein
JBLNCBMD_02671	CDS	372				hypothetical protein
JBLNCBMD_02672	CDS	1632	cocE	3.1.1.84		Cocaine esterase
JBLNCBMD_02673	CDS	333				hypothetical protein
JBLNCBMD_02674	CDS	264				hypothetical protein
JBLNCBMD_02675	CDS	720	surE_2	3.1.3.5	COG0496	5'-nucleotidase SurE
JBLNCBMD_02676	CDS	207				hypothetical protein
JBLNCBMD_02677	CDS	681				hypothetical protein
JBLNCBMD_02678	CDS	555				hypothetical protein
JBLNCBMD_02679	CDS	621				hypothetical protein
JBLNCBMD_02680	CDS	198				hypothetical protein
JBLNCBMD_02681	CDS	1971	rcsC_26	2.7.13.3		Sensor histidine kinase RcsC
JBLNCBMD_02682	CDS	1611	rcsC_27	2.7.13.3		Sensor histidine kinase RcsC
JBLNCBMD_02683	CDS	1134				hypothetical protein
JBLNCBMD_02684	tRNA	71				tRNA-Gly(tcc)
JBLNCBMD_02685	CDS	2187	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
JBLNCBMD_02686	CDS	1437	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
JBLNCBMD_02687	CDS	288				hypothetical protein
JBLNCBMD_02688	CDS	1368	sasA_18	2.7.-.-		Adaptive-response sensory-kinase SasA
JBLNCBMD_02689	CDS	882				hypothetical protein
JBLNCBMD_02690	CDS	1140	mshA_18	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02691	CDS	1185	mshA_19	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02692	CDS	2328				hypothetical protein
JBLNCBMD_02693	CDS	234				hypothetical protein
JBLNCBMD_02694	CDS	138				hypothetical protein
JBLNCBMD_02695	CDS	285				hypothetical protein
JBLNCBMD_02696	CDS	162				hypothetical protein
JBLNCBMD_02697	CDS	201				hypothetical protein
JBLNCBMD_02698	CDS	531				hypothetical protein
JBLNCBMD_02699	CDS	159				hypothetical protein
JBLNCBMD_02700	CDS	165				hypothetical protein
JBLNCBMD_02701	CDS	1200	mshA_20	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02702	CDS	1173	mshA_21	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02703	CDS	2145				hypothetical protein
JBLNCBMD_02704	CDS	1422				hypothetical protein
JBLNCBMD_02705	CDS	711				hypothetical protein
JBLNCBMD_02706	CDS	618				hypothetical protein
JBLNCBMD_02707	CDS	411				hypothetical protein
JBLNCBMD_02708	CDS	348			COG3039	IS5 family transposase IS5Sa2
JBLNCBMD_02709	CDS	1221	mshA_22	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02710	CDS	189				hypothetical protein
JBLNCBMD_02711	CDS	954				hypothetical protein
JBLNCBMD_02712	CDS	960				hypothetical protein
JBLNCBMD_02713	CDS	1131				hypothetical protein
JBLNCBMD_02714	CDS	1197	mshA_23	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02715	CDS	1878	hepA_3		COG1132	Heterocyst differentiation ATP-binding protein HepA
JBLNCBMD_02716	CDS	558	mshA_24	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02717	CDS	1170	mshA_25	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02718	CDS	393				hypothetical protein
JBLNCBMD_02719	CDS	900		3.1.1.23	COG2267	Monoacylglycerol lipase
JBLNCBMD_02720	CDS	2232		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
JBLNCBMD_02721	CDS	2370	fadN	1.1.1.35	COG1024	putative 3-hydroxyacyl-CoA dehydrogenase
JBLNCBMD_02722	CDS	1182	fadA	2.3.1.16	COG0183	3-ketoacyl-CoA thiolase
JBLNCBMD_02723	CDS	2445	fadE	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
JBLNCBMD_02724	CDS	1587	pntA_2	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
JBLNCBMD_02725	CDS	1485	pntB_2	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
JBLNCBMD_02726	CDS	471				hypothetical protein
JBLNCBMD_02727	tRNA	72				tRNA-Cys(gca)
JBLNCBMD_02728	CDS	360			COG1662	IS1 family transposase ISNpu9
JBLNCBMD_02729	CDS	213				hypothetical protein
JBLNCBMD_02730	CDS	591	cpcT1	4.-.-.-		Phycocyanobilin lyase CpcT
JBLNCBMD_02731	CDS	663				hypothetical protein
JBLNCBMD_02732	CDS	936	prk_2	2.7.1.19		Phosphoribulokinase
JBLNCBMD_02733	CDS	732				hypothetical protein
JBLNCBMD_02734	CDS	1707	CARKD	4.2.1.136		ATP-dependent (S)-NAD(P)H-hydrate dehydratase
JBLNCBMD_02735	CDS	417				Inward rectifier potassium channel Kirbac3.1
JBLNCBMD_02736	CDS	558	efp		COG0231	Elongation factor P
JBLNCBMD_02737	CDS	552	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
JBLNCBMD_02738	CDS	345	ziaR_1			Transcriptional repressor SmtB 
JBLNCBMD_02739	CDS	609				hypothetical protein
JBLNCBMD_02740	CDS	801				hypothetical protein
JBLNCBMD_02741	CDS	1806	proS	6.1.1.15	COG0442	Proline--tRNA ligase
JBLNCBMD_02742	CDS	1380				hypothetical protein
JBLNCBMD_02743	CDS	594				hypothetical protein
JBLNCBMD_02744	CDS	765	kaiB_2			Circadian clock protein KaiB
JBLNCBMD_02745	CDS	1299				hypothetical protein
JBLNCBMD_02746	CDS	375				hypothetical protein
JBLNCBMD_02747	CDS	1122	sacA	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
JBLNCBMD_02748	CDS	480				hypothetical protein
JBLNCBMD_02749	CDS	2238				Iron-sulfur cluster carrier protein
JBLNCBMD_02750	tRNA	72				tRNA-Gln(ttg)
JBLNCBMD_02751	CDS	327				hypothetical protein
JBLNCBMD_02752	CDS	315				hypothetical protein
JBLNCBMD_02753	CDS	441				hypothetical protein
JBLNCBMD_02754	CDS	2028				hypothetical protein
JBLNCBMD_02755	CDS	213				hypothetical protein
JBLNCBMD_02756	CDS	219				hypothetical protein
JBLNCBMD_02757	CDS	906				hypothetical protein
JBLNCBMD_02758	CDS	1863	btuD_10	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JBLNCBMD_02759	CDS	1116				hypothetical protein
JBLNCBMD_02760	CDS	1338				hypothetical protein
JBLNCBMD_02761	CDS	1164	mshA_26	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02762	CDS	1254	mshA_27	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02763	CDS	1155	mshA_28	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02764	CDS	1161	mshA_29	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02765	CDS	789				hypothetical protein
JBLNCBMD_02766	CDS	681				hypothetical protein
JBLNCBMD_02767	CDS	1113	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JBLNCBMD_02768	CDS	1119	arnC_4	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JBLNCBMD_02769	CDS	1842				hypothetical protein
JBLNCBMD_02770	CDS	1131	glf	5.4.99.9	COG0562	UDP-galactopyranose mutase
JBLNCBMD_02771	CDS	390				hypothetical protein
JBLNCBMD_02772	CDS	2034				hypothetical protein
JBLNCBMD_02773	CDS	1254	mshA_30	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JBLNCBMD_02774	CDS	990	arnC_5	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
JBLNCBMD_02775	CDS	999				hypothetical protein
JBLNCBMD_02776	CDS	1326	btuD_11	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JBLNCBMD_02777	CDS	912				hypothetical protein
JBLNCBMD_02778	CDS	816	tagA_2	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
JBLNCBMD_02779	CDS	204				hypothetical protein
JBLNCBMD_02780	tRNA	85				tRNA-Leu(caa)
JBLNCBMD_02781	CDS	1317				hypothetical protein
JBLNCBMD_02782	CDS	345				hypothetical protein
JBLNCBMD_02783	CDS	177				hypothetical protein
JBLNCBMD_02784	CDS	594				hypothetical protein
JBLNCBMD_02785	CDS	1827	spoVD		COG0768	Stage V sporulation protein D
JBLNCBMD_02786	CDS	480				hypothetical protein
JBLNCBMD_02787	CDS	297				hypothetical protein
JBLNCBMD_02788	CDS	306				hypothetical protein
JBLNCBMD_02789	CDS	300				hypothetical protein
JBLNCBMD_02790	CDS	987	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
JBLNCBMD_02791	CDS	1311				hypothetical protein
JBLNCBMD_02792	CDS	867				hypothetical protein
JBLNCBMD_02793	CDS	786				hypothetical protein
JBLNCBMD_02794	CDS	162				hypothetical protein
JBLNCBMD_02795	CDS	549				hypothetical protein
JBLNCBMD_02796	CDS	237				hypothetical protein
JBLNCBMD_02797	CDS	399				hypothetical protein
JBLNCBMD_02798	CDS	2625	clpB1_2		COG0542	Chaperone protein ClpB 1
JBLNCBMD_02799	CDS	297				hypothetical protein
JBLNCBMD_02800	CDS	318				hypothetical protein
JBLNCBMD_02801	CDS	996	cbpA		COG2214	Curved DNA-binding protein
JBLNCBMD_02802	CDS	948				hypothetical protein
JBLNCBMD_02803	CDS	894				hypothetical protein
JBLNCBMD_02804	CDS	546				hypothetical protein
JBLNCBMD_02805	CDS	771				hypothetical protein
JBLNCBMD_02806	CDS	1887	dnaK2_2			Chaperone protein dnaK2
JBLNCBMD_02807	CDS	441	hspA_1		COG0071	Spore protein SP21
