locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEHBOLHC_02980	CDS	603	sepF		COG1799	Cell division protein SepF
DEHBOLHC_02981	CDS	672	yggS		COG0325	Pyridoxal phosphate homeostasis protein
DEHBOLHC_02982	CDS	213				hypothetical protein
DEHBOLHC_02983	CDS	237				hypothetical protein
DEHBOLHC_02984	CDS	570	rmlC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
DEHBOLHC_02985	CDS	885	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
DEHBOLHC_02986	CDS	1077	cugP_2	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
DEHBOLHC_02987	CDS	840				hypothetical protein
DEHBOLHC_02988	CDS	1188	mshA_17	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DEHBOLHC_02989	CDS	1770	pyk_1	2.7.1.40		Pyruvate kinase
DEHBOLHC_02990	CDS	927				hypothetical protein
DEHBOLHC_02991	CDS	1272	pknD_35	2.7.11.1		Serine/threonine-protein kinase PknD
DEHBOLHC_02992	CDS	1080				hypothetical protein
DEHBOLHC_02993	CDS	390	aroH	5.4.99.5	COG4401	Chorismate mutase AroH
DEHBOLHC_02994	CDS	810	sppA_2	3.4.21.-	COG0616	Putative signal peptide peptidase SppA
DEHBOLHC_02995	CDS	288				hypothetical protein
DEHBOLHC_02996	CDS	750	mlaE_2		COG0767	Intermembrane phospholipid transport system permease protein MlaE
DEHBOLHC_02997	CDS	417				hypothetical protein
DEHBOLHC_02998	CDS	1230				hypothetical protein
DEHBOLHC_02999	CDS	678	plsY_1	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
DEHBOLHC_03000	CDS	714	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DEHBOLHC_03001	CDS	393		3.1.-.-	COG3744	Ribonuclease VapC22
DEHBOLHC_03002	CDS	216				hypothetical protein
DEHBOLHC_03003	CDS	2091				hypothetical protein
DEHBOLHC_03004	CDS	3132				hypothetical protein
DEHBOLHC_03005	CDS	204				hypothetical protein
DEHBOLHC_03006	CDS	213				hypothetical protein
DEHBOLHC_03007	CDS	1125	sasA_19	2.7.-.-		Adaptive-response sensory-kinase SasA
DEHBOLHC_03008	CDS	498				hypothetical protein
DEHBOLHC_03009	CDS	1851	pal_2			Peptidoglycan-associated lipoprotein
DEHBOLHC_03010	CDS	603				hypothetical protein
DEHBOLHC_03011	CDS	1338			COG1055	putative transporter
DEHBOLHC_03012	CDS	630				hypothetical protein
DEHBOLHC_03013	CDS	837	cmpD_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
DEHBOLHC_03014	CDS	1452	cmpC_2	3.6.3.-	COG0715	Bicarbonate transport ATP-binding protein CmpC
DEHBOLHC_03015	CDS	852	cmpB_2		COG0600	Bicarbonate transport system permease protein CmpB
DEHBOLHC_03016	CDS	903	gltI		COG0834	Glutamate/aspartate import solute-binding protein
DEHBOLHC_03017	CDS	2106	kdpB_2	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
DEHBOLHC_03018	CDS	1206				hypothetical protein
DEHBOLHC_03019	CDS	321				hypothetical protein
DEHBOLHC_03020	CDS	369				hypothetical protein
DEHBOLHC_03021	CDS	669				hypothetical protein
DEHBOLHC_03022	CDS	1080	fda	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
DEHBOLHC_03023	CDS	1230	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
DEHBOLHC_03024	CDS	1311				hypothetical protein
DEHBOLHC_03025	CDS	3420				hypothetical protein
DEHBOLHC_03026	CDS	2577				hypothetical protein
DEHBOLHC_03027	CDS	1341				IS200/IS605 family transposase ISSoc6
	repeat_region	1364				
DEHBOLHC_03028	CDS	216				hypothetical protein
DEHBOLHC_03029	CDS	405				hypothetical protein
DEHBOLHC_03030	CDS	1467	hdc_2	4.1.1.22		Histidine decarboxylase
DEHBOLHC_03031	CDS	765			COG0730	putative membrane transporter protein
DEHBOLHC_03032	CDS	2700	sasA_20	2.7.-.-		Adaptive-response sensory-kinase SasA
DEHBOLHC_03033	CDS	447	rcp1_5			Response regulator rcp1
DEHBOLHC_03034	CDS	2265	rcsC_30	2.7.13.3		Sensor histidine kinase RcsC
DEHBOLHC_03035	CDS	2295				hypothetical protein
DEHBOLHC_03036	CDS	1569	kaiC	2.7.11.1		Circadian clock protein kinase KaiC
DEHBOLHC_03037	CDS	321	kaiB_1			Circadian clock protein KaiB
DEHBOLHC_03038	CDS	423				hypothetical protein
DEHBOLHC_03039	CDS	3420	rcsC_31	2.7.13.3		Sensor histidine kinase RcsC
DEHBOLHC_03040	CDS	2148				hypothetical protein
DEHBOLHC_03041	CDS	891				hypothetical protein
DEHBOLHC_03042	CDS	333				hypothetical protein
DEHBOLHC_03043	CDS	558				hypothetical protein
DEHBOLHC_03044	CDS	1956	arnT_2	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
DEHBOLHC_03045	CDS	570				hypothetical protein
DEHBOLHC_03046	CDS	1176				hypothetical protein
DEHBOLHC_03047	CDS	636	liaR_2		COG2197	Transcriptional regulatory protein LiaR
DEHBOLHC_03048	CDS	2739	pknD_36	2.7.11.1		Serine/threonine-protein kinase PknD
DEHBOLHC_03049	CDS	303				hypothetical protein
DEHBOLHC_03050	CDS	1950	pyrH_1			Uridylate kinase
DEHBOLHC_03051	CDS	360				hypothetical protein
DEHBOLHC_03052	CDS	1299				hypothetical protein
DEHBOLHC_03053	CDS	1167	aspC_1	2.6.1.1		Aspartate aminotransferase
DEHBOLHC_03054	CDS	1971	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
DEHBOLHC_03055	CDS	639	cpoB_10			Cell division coordinator CpoB
DEHBOLHC_03056	CDS	678	icfA_1	4.2.1.1		Carbonic anhydrase
DEHBOLHC_03057	CDS	873	pcxA_2			Proton extrusion protein PcxA
DEHBOLHC_03058	CDS	990	adhA	1.1.1.1	COG1064	putative alcohol dehydrogenase AdhA
DEHBOLHC_03059	CDS	1620				hypothetical protein
DEHBOLHC_03060	CDS	2505				hypothetical protein
DEHBOLHC_03061	CDS	117				hypothetical protein
DEHBOLHC_03062	CDS	303	acyP	3.6.1.7	COG1254	Acylphosphatase
DEHBOLHC_03063	CDS	1269	csd	2.8.1.7		putative cysteine desulfurase
DEHBOLHC_03064	CDS	1350	sufD		COG0719	FeS cluster assembly protein SufD
DEHBOLHC_03065	CDS	789	sufC		COG0396	putative ATP-dependent transporter SufC
DEHBOLHC_03066	CDS	1437	sufB		COG0719	FeS cluster assembly protein SufB
DEHBOLHC_03067	CDS	681				hypothetical protein
DEHBOLHC_03068	CDS	258				hypothetical protein
DEHBOLHC_03069	CDS	636				hypothetical protein
DEHBOLHC_03070	CDS	3603	mfd_2	3.6.4.-		Transcription-repair-coupling factor
DEHBOLHC_03071	CDS	294				hypothetical protein
DEHBOLHC_03072	CDS	1323				hypothetical protein
DEHBOLHC_03073	CDS	246				hypothetical protein
DEHBOLHC_03074	CDS	774				hypothetical protein
DEHBOLHC_03075	CDS	219				hypothetical protein
DEHBOLHC_03076	CDS	1287				hypothetical protein
DEHBOLHC_03077	CDS	483		3.6.1.25	COG2954	Inorganic triphosphatase
DEHBOLHC_03078	CDS	471				ISAzo13 family transposase ISMae28
DEHBOLHC_03079	CDS	690				ISAzo13 family transposase ISMae28
DEHBOLHC_03080	CDS	279				hypothetical protein
DEHBOLHC_03081	CDS	264				hypothetical protein
DEHBOLHC_03082	CDS	300				hypothetical protein
DEHBOLHC_03083	CDS	594				hypothetical protein
DEHBOLHC_03084	CDS	1227	xerC_2			Tyrosine recombinase XerC
DEHBOLHC_03085	CDS	855				hypothetical protein
DEHBOLHC_03086	CDS	1338				hypothetical protein
DEHBOLHC_03087	CDS	744				hypothetical protein
DEHBOLHC_03088	CDS	1164				hypothetical protein
DEHBOLHC_03089	CDS	402			COG2335	Immunogenic protein MPT70
DEHBOLHC_03090	CDS	480				hypothetical protein
DEHBOLHC_03091	CDS	276	cysO		COG1977	Sulfur carrier protein CysO
DEHBOLHC_03092	CDS	1299	trpB_2	4.2.1.20		Tryptophan synthase beta chain
DEHBOLHC_03093	CDS	2499				hypothetical protein
DEHBOLHC_03094	CDS	573				hypothetical protein
DEHBOLHC_03095	CDS	1536				hypothetical protein
DEHBOLHC_03096	CDS	3642				hypothetical protein
DEHBOLHC_03097	CDS	2832				hypothetical protein
DEHBOLHC_03098	CDS	171				hypothetical protein
DEHBOLHC_03099	CDS	246				hypothetical protein
DEHBOLHC_03100	CDS	1980		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
DEHBOLHC_03101	CDS	450				hypothetical protein
DEHBOLHC_03102	CDS	525				hypothetical protein
DEHBOLHC_03103	CDS	1314	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
DEHBOLHC_03104	CDS	2313				hypothetical protein
DEHBOLHC_03105	CDS	654	epsL	2.-.-.-	COG2148	putative sugar transferase EpsL
DEHBOLHC_03106	CDS	1191	epsD	2.4.-.-		Putative glycosyltransferase EpsD
DEHBOLHC_03107	CDS	1242	mshA_18	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
DEHBOLHC_03108	CDS	1647				hypothetical protein
DEHBOLHC_03109	CDS	1494				hypothetical protein
DEHBOLHC_03110	CDS	1158	epsF_1	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
DEHBOLHC_03111	CDS	1269				hypothetical protein
DEHBOLHC_03112	CDS	993				hypothetical protein
DEHBOLHC_03113	CDS	2043	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
DEHBOLHC_03114	CDS	276				hypothetical protein
DEHBOLHC_03115	CDS	1266	htrA_3			Putative serine protease HtrA
DEHBOLHC_03116	CDS	321				hypothetical protein
DEHBOLHC_03117	CDS	195	rpsU1_2		COG0828	30S ribosomal protein S21 A
DEHBOLHC_03118	CDS	1236				hypothetical protein
DEHBOLHC_03119	CDS	138				hypothetical protein
DEHBOLHC_03120	CDS	750		1.-.-.-		putative oxidoreductase
DEHBOLHC_03121	CDS	1326				hypothetical protein
DEHBOLHC_03122	tRNA	72				tRNA-Thr(ggt)
DEHBOLHC_03123	tRNA	85				tRNA-Tyr(gta)
DEHBOLHC_03124	CDS	1818	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
DEHBOLHC_03125	CDS	627				hypothetical protein
DEHBOLHC_03126	CDS	519		2.3.1.-	COG1670	Acetyltransferase
DEHBOLHC_03127	CDS	555		2.3.1.-	COG1670	Acetyltransferase
DEHBOLHC_03128	CDS	1881			COG1132	putative ABC transporter ATP-binding protein
DEHBOLHC_03129	CDS	1227				hypothetical protein
DEHBOLHC_03130	CDS	795				hypothetical protein
DEHBOLHC_03131	CDS	255				hypothetical protein
DEHBOLHC_03132	CDS	1650				hypothetical protein
DEHBOLHC_03133	CDS	654	tolQ_1			Tol-Pal system protein TolQ
DEHBOLHC_03134	CDS	405	tolR_1			Tol-Pal system protein TolR
DEHBOLHC_03135	CDS	234				hypothetical protein
DEHBOLHC_03136	CDS	354				hypothetical protein
DEHBOLHC_03137	CDS	222				hypothetical protein
DEHBOLHC_03138	CDS	342				hypothetical protein
DEHBOLHC_03139	CDS	1560	merA_3	1.16.1.1		Mercuric reductase
DEHBOLHC_03140	CDS	411				hypothetical protein
DEHBOLHC_03141	CDS	1128	bshA_2	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
DEHBOLHC_03142	CDS	513				hypothetical protein
DEHBOLHC_03143	CDS	606				hypothetical protein
DEHBOLHC_03144	CDS	741	lgt_2	2.5.1.145		Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
DEHBOLHC_03145	CDS	570	nrtB		COG0600	Nitrate import permease protein NrtB
DEHBOLHC_03146	CDS	636				hypothetical protein
DEHBOLHC_03147	CDS	1005				hypothetical protein
DEHBOLHC_03148	CDS	972	yjiA_2	3.6.-.-	COG0523	P-loop guanosine triphosphatase YjiA
DEHBOLHC_03149	CDS	933		5.1.3.2	COG1088	UDP-glucose 4-epimerase
DEHBOLHC_03150	CDS	1389	tuaD	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase TuaD
DEHBOLHC_03151	CDS	501				hypothetical protein
DEHBOLHC_03152	CDS	606				hypothetical protein
DEHBOLHC_03153	CDS	918				hypothetical protein
DEHBOLHC_03154	CDS	1659	ctaD_2	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
DEHBOLHC_03155	CDS	603	ctaE_1	1.9.3.1	COG1845	putative cytochrome c oxidase subunit 3
DEHBOLHC_03156	CDS	483				hypothetical protein
DEHBOLHC_03157	CDS	663				hypothetical protein
DEHBOLHC_03158	CDS	741	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DEHBOLHC_03159	CDS	717	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
DEHBOLHC_03160	CDS	1860	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
DEHBOLHC_03161	CDS	699	mtcA2_2	4.2.1.1	COG0288	Carbonic anhydrase 2
DEHBOLHC_03162	CDS	1500	ndhD1_4	7.1.1.-	COG1008	NAD(P)H-quinone oxidoreductase chain 4 1
DEHBOLHC_03163	CDS	1323				hypothetical protein
DEHBOLHC_03164	CDS	444				hypothetical protein
DEHBOLHC_03165	CDS	2793	ycf3_9			Photosystem I assembly protein Ycf3
DEHBOLHC_03166	CDS	411				hypothetical protein
DEHBOLHC_03167	tRNA	87				tRNA-Ser(cga)
DEHBOLHC_03168	CDS	234				hypothetical protein
DEHBOLHC_03169	CDS	228				hypothetical protein
DEHBOLHC_03170	CDS	669				hypothetical protein
DEHBOLHC_03171	CDS	585				hypothetical protein
DEHBOLHC_03172	CDS	3126				hypothetical protein
DEHBOLHC_03173	CDS	180				hypothetical protein
DEHBOLHC_03174	CDS	1545	livQ_2	1.1.3.-		6'''-hydroxyparomomycin C oxidase
DEHBOLHC_03175	CDS	1278	mgtA_3	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
DEHBOLHC_03176	CDS	1260				hypothetical protein
DEHBOLHC_03177	CDS	471				hypothetical protein
DEHBOLHC_03178	CDS	1008	auaH_4	1.1.1.394		Aurachin B dehydrogenase
DEHBOLHC_03179	CDS	1179				hypothetical protein
DEHBOLHC_03180	CDS	1200				hypothetical protein
DEHBOLHC_03181	CDS	1350	noc_1			Nucleoid occlusion protein
DEHBOLHC_03182	CDS	279				hypothetical protein
DEHBOLHC_03183	CDS	5535	acpP_2			Acyl carrier protein
DEHBOLHC_03184	CDS	531				hypothetical protein
DEHBOLHC_03185	CDS	1740				hypothetical protein
DEHBOLHC_03186	CDS	4695				hypothetical protein
DEHBOLHC_03187	CDS	1662	pksE_2		COG0331	Polyketide biosynthesis protein PksE
DEHBOLHC_03188	CDS	1509	lgrD_1			Linear gramicidin synthase subunit D
DEHBOLHC_03189	CDS	1005	auaH_5	1.1.1.394		Aurachin B dehydrogenase
DEHBOLHC_03190	CDS	402				hypothetical protein
DEHBOLHC_03191	CDS	630				hypothetical protein
DEHBOLHC_03192	CDS	321				hypothetical protein
DEHBOLHC_03193	CDS	576				hypothetical protein
DEHBOLHC_03194	CDS	213				hypothetical protein
DEHBOLHC_03195	CDS	93				hypothetical protein
DEHBOLHC_03196	CDS	609	clpP_4	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
DEHBOLHC_03197	CDS	744				hypothetical protein
DEHBOLHC_03198	CDS	252				hypothetical protein
DEHBOLHC_03199	CDS	270				hypothetical protein
DEHBOLHC_03200	CDS	177				hypothetical protein
DEHBOLHC_03201	CDS	699				hypothetical protein
DEHBOLHC_03202	CDS	1302				hypothetical protein
DEHBOLHC_03203	CDS	2190				hypothetical protein
DEHBOLHC_03204	CDS	309				IS1634 family transposase ISAva4
DEHBOLHC_03205	CDS	1242				IS1634 family transposase ISAva4
DEHBOLHC_03206	CDS	510				hypothetical protein
DEHBOLHC_03207	CDS	456				hypothetical protein
DEHBOLHC_03208	CDS	1197				IS200/IS605 family transposase ISSoc1
DEHBOLHC_03209	CDS	744	walR_3		COG0745	Transcriptional regulatory protein WalR
DEHBOLHC_03210	CDS	1149				hypothetical protein
DEHBOLHC_03211	CDS	969				hypothetical protein
DEHBOLHC_03212	CDS	801				hypothetical protein
DEHBOLHC_03213	CDS	888	hcaR_2			Hca operon transcriptional activator HcaR
DEHBOLHC_03214	CDS	1722	dfa1	1.-.-.-		Diflavin flavoprotein A 1
DEHBOLHC_03215	CDS	1716	dfa5_3	1.-.-.-	COG0426	Putative diflavin flavoprotein A 5
DEHBOLHC_03216	CDS	363				hypothetical protein
DEHBOLHC_03217	CDS	216				hypothetical protein
DEHBOLHC_03218	CDS	234				hypothetical protein
DEHBOLHC_03219	CDS	4797				hypothetical protein
DEHBOLHC_03220	CDS	135				hypothetical protein
DEHBOLHC_03221	CDS	198				hypothetical protein
DEHBOLHC_03222	CDS	399				hypothetical protein
DEHBOLHC_03223	CDS	303				hypothetical protein
DEHBOLHC_03224	CDS	1359	hcaE	1.14.12.19		3-phenylpropionate/cinnamic acid dioxygenase subunit alpha
DEHBOLHC_03225	CDS	1389	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
DEHBOLHC_03226	CDS	447				hypothetical protein
DEHBOLHC_03227	CDS	591				hypothetical protein
DEHBOLHC_03228	CDS	1416	ald_2	1.2.99.10		4,4'-diapolycopene aldehyde oxidase
DEHBOLHC_03229	CDS	1044	amiE	3.5.1.4	COG0388	Aliphatic amidase
DEHBOLHC_03230	CDS	750				hypothetical protein
DEHBOLHC_03231	CDS	1212	rcsC_32	2.7.13.3		Sensor histidine kinase RcsC
DEHBOLHC_03232	CDS	261				hypothetical protein
DEHBOLHC_03233	CDS	933				hypothetical protein
DEHBOLHC_03234	CDS	429				hypothetical protein
DEHBOLHC_03235	CDS	1020	ykfA_2	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
DEHBOLHC_03236	CDS	495	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
DEHBOLHC_03237	CDS	1371				Gluconeogenesis factor
DEHBOLHC_03238	CDS	2190	menF_1	5.4.4.2		Isochorismate synthase MenF
DEHBOLHC_03239	CDS	477	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
DEHBOLHC_03240	CDS	300				hypothetical protein
DEHBOLHC_03241	CDS	1458	der_2			GTPase Der
DEHBOLHC_03242	CDS	588				hypothetical protein
DEHBOLHC_03243	CDS	855	lpxG	3.6.1.-	COG1408	UDP-2,3-diacylglucosamine pyrophosphatase LpxG
DEHBOLHC_03244	CDS	3069				hypothetical protein
DEHBOLHC_03245	CDS	921				hypothetical protein
DEHBOLHC_03246	CDS	573				hypothetical protein
DEHBOLHC_03247	CDS	591				hypothetical protein
DEHBOLHC_03248	CDS	2658				hypothetical protein
DEHBOLHC_03249	CDS	1461	sasA_21	2.7.-.-		Adaptive-response sensory-kinase SasA
DEHBOLHC_03250	CDS	714	norV_2			Anaerobic nitric oxide reductase flavorubredoxin
DEHBOLHC_03251	CDS	1107	nemA_2	1.3.1.-	COG1902	N-ethylmaleimide reductase
DEHBOLHC_03252	CDS	414			COG1846	putative HTH-type transcriptional regulator
DEHBOLHC_03253	CDS	615	fnr		COG0664	Anaerobic regulatory protein
DEHBOLHC_03254	CDS	915	rhaR_3			HTH-type transcriptional activator RhaR
DEHBOLHC_03255	CDS	804				hypothetical protein
DEHBOLHC_03256	CDS	816	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
DEHBOLHC_03257	CDS	1572				hypothetical protein
DEHBOLHC_03258	CDS	660	ribE	2.5.1.9	COG0307	Riboflavin synthase
DEHBOLHC_03259	CDS	498			COG1259	putative protein
DEHBOLHC_03260	CDS	1131				hypothetical protein
DEHBOLHC_03261	CDS	1119	menJ	1.3.99.38	COG0644	Menaquinone reductase
DEHBOLHC_03262	CDS	549	frr		COG0233	Ribosome-recycling factor
DEHBOLHC_03263	CDS	729	pyrH_2	2.7.4.22		Uridylate kinase
DEHBOLHC_03264	CDS	555				hypothetical protein
DEHBOLHC_03265	CDS	921	todF	3.7.1.25		2-hydroxy-6-oxo-2,4-heptadienoate hydrolase
DEHBOLHC_03266	CDS	1413	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
DEHBOLHC_03267	CDS	1233				hypothetical protein
DEHBOLHC_03268	CDS	1317				hypothetical protein
DEHBOLHC_03269	CDS	462				hypothetical protein
DEHBOLHC_03270	CDS	1590				hypothetical protein
DEHBOLHC_03271	CDS	708	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
DEHBOLHC_03272	CDS	702				hypothetical protein
DEHBOLHC_03273	CDS	657				hypothetical protein
DEHBOLHC_03274	CDS	861				hypothetical protein
DEHBOLHC_03275	CDS	726				hypothetical protein
DEHBOLHC_03276	CDS	900				hypothetical protein
DEHBOLHC_03277	CDS	528				hypothetical protein
DEHBOLHC_03278	CDS	438				hypothetical protein
DEHBOLHC_03279	CDS	762	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DEHBOLHC_03280	CDS	768	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DEHBOLHC_03281	CDS	954				hypothetical protein
DEHBOLHC_03282	CDS	462				hypothetical protein
DEHBOLHC_03283	CDS	348				hypothetical protein
DEHBOLHC_03284	CDS	951	livH_3		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
DEHBOLHC_03285	CDS	1245			COG0683	Leu/Ile/Val-binding protein 
DEHBOLHC_03286	CDS	2394				hypothetical protein
DEHBOLHC_03287	CDS	474				hypothetical protein
DEHBOLHC_03288	CDS	942	bpoC	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
DEHBOLHC_03289	CDS	1206				hypothetical protein
DEHBOLHC_03290	CDS	807				hypothetical protein
DEHBOLHC_03291	CDS	1107				IS630 family transposase ISMae23
DEHBOLHC_03292	CDS	567				hypothetical protein
DEHBOLHC_03293	CDS	1962				hypothetical protein
DEHBOLHC_03294	CDS	750	lgrE	1.1.-.-		Linear gramicidin dehydrogenase LgrE
DEHBOLHC_03295	CDS	3519	tolB_7			Tol-Pal system protein TolB
DEHBOLHC_03296	CDS	984		2.3.1.43		Phosphatidylcholine-sterol acyltransferase
DEHBOLHC_03297	CDS	1140				hypothetical protein
DEHBOLHC_03298	CDS	1737	ilvB2	2.2.1.6	COG0028	Putative acetolactate synthase large subunit IlvB2
DEHBOLHC_03299	CDS	186				hypothetical protein
DEHBOLHC_03300	CDS	159				hypothetical protein
DEHBOLHC_03301	tRNA	72				tRNA-Cys(gca)
DEHBOLHC_03302	CDS	225				hypothetical protein
DEHBOLHC_03303	CDS	144				hypothetical protein
DEHBOLHC_03304	CDS	357				hypothetical protein
DEHBOLHC_03305	CDS	627				hypothetical protein
DEHBOLHC_03306	CDS	918	xerD_1		COG4974	Tyrosine recombinase XerD
DEHBOLHC_03307	CDS	258				hypothetical protein
DEHBOLHC_03308	CDS	168				hypothetical protein
DEHBOLHC_03309	CDS	306				hypothetical protein
DEHBOLHC_03310	CDS	213				hypothetical protein
DEHBOLHC_03311	CDS	168				hypothetical protein
DEHBOLHC_03312	CDS	189				hypothetical protein
DEHBOLHC_03313	CDS	420				hypothetical protein
DEHBOLHC_03314	CDS	1200				hypothetical protein
DEHBOLHC_03315	CDS	363				hypothetical protein
DEHBOLHC_03316	CDS	177				hypothetical protein
DEHBOLHC_03317	CDS	330				hypothetical protein
DEHBOLHC_03318	CDS	549				hypothetical protein
DEHBOLHC_03319	CDS	2193				hypothetical protein
DEHBOLHC_03320	CDS	1179				hypothetical protein
DEHBOLHC_03321	CDS	357				hypothetical protein
DEHBOLHC_03322	CDS	1380	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
DEHBOLHC_03323	CDS	615				hypothetical protein
DEHBOLHC_03324	CDS	585		2.3.1.-	COG1670	Acetyltransferase
DEHBOLHC_03325	CDS	624				hypothetical protein
DEHBOLHC_03326	CDS	147				hypothetical protein
DEHBOLHC_03327	CDS	1101	prfA		COG0216	Peptide chain release factor 1
DEHBOLHC_03328	CDS	243	rpmE		COG0254	50S ribosomal protein L31
DEHBOLHC_03329	CDS	417	rpsI		COG0103	30S ribosomal protein S9
DEHBOLHC_03330	CDS	456	rplM		COG0102	50S ribosomal protein L13
DEHBOLHC_03331	CDS	828	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
DEHBOLHC_03332	CDS	351	rplQ		COG0203	50S ribosomal protein L17
DEHBOLHC_03333	CDS	948	rpoA	2.7.7.6	COG0202	DNA-directed RNA polymerase subunit alpha
DEHBOLHC_03334	CDS	123				hypothetical protein
DEHBOLHC_03335	CDS	396	rpsK			30S ribosomal protein S11
DEHBOLHC_03336	CDS	381	rpsM		COG0099	30S ribosomal protein S13
DEHBOLHC_03337	CDS	225	infA			Translation initiation factor IF-1
DEHBOLHC_03338	CDS	555	adk_2	2.7.4.3	COG0563	Adenylate kinase
DEHBOLHC_03339	CDS	1326	secY		COG0201	Protein translocase subunit SecY
DEHBOLHC_03340	CDS	444	rplO		COG0200	50S ribosomal protein L15
DEHBOLHC_03341	CDS	528	rpsE		COG0098	30S ribosomal protein S5
DEHBOLHC_03342	CDS	363	rplR			50S ribosomal protein L18
DEHBOLHC_03343	CDS	549	rplF			50S ribosomal protein L6
DEHBOLHC_03344	CDS	402	rpsH		COG0096	30S ribosomal protein S8
DEHBOLHC_03345	CDS	546	rplE		COG0094	50S ribosomal protein L5
DEHBOLHC_03346	CDS	351	rplX			50S ribosomal protein L24
DEHBOLHC_03347	CDS	369	rplN			50S ribosomal protein L14
DEHBOLHC_03348	CDS	249	rpsQ		COG0186	30S ribosomal protein S17
DEHBOLHC_03349	CDS	222	rpmC			50S ribosomal protein L29
DEHBOLHC_03350	CDS	432	rplP		COG0197	50S ribosomal protein L16
DEHBOLHC_03351	CDS	753	rpsC			30S ribosomal protein S3
DEHBOLHC_03352	CDS	363	rplV		COG0091	50S ribosomal protein L22
DEHBOLHC_03353	CDS	276	rpsS		COG0185	30S ribosomal protein S19
DEHBOLHC_03354	CDS	864	rplB		COG0090	50S ribosomal protein L2
DEHBOLHC_03355	CDS	315				hypothetical protein
DEHBOLHC_03356	CDS	633	rplD			50S ribosomal protein L4
DEHBOLHC_03357	CDS	633	rplC		COG0087	50S ribosomal protein L3
DEHBOLHC_03358	CDS	477	ndhN	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit N
DEHBOLHC_03359	CDS	1539	bicA_3		COG0659	Bicarbonate transporter BicA
DEHBOLHC_03360	CDS	447			COG2764	putative protein
DEHBOLHC_03361	CDS	633	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
DEHBOLHC_03362	CDS	879	rhaS_2			HTH-type transcriptional activator RhaS
DEHBOLHC_03363	CDS	240				hypothetical protein
DEHBOLHC_03364	CDS	663				hypothetical protein
DEHBOLHC_03365	CDS	948	rsmF	2.1.1.178		Ribosomal RNA small subunit methyltransferase F
DEHBOLHC_03366	CDS	456				hypothetical protein
DEHBOLHC_03367	CDS	783	bacC_2	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
DEHBOLHC_03368	CDS	1530	comM		COG0606	Competence protein ComM
DEHBOLHC_03369	CDS	369		3.9.1.-	COG0537	Purine nucleoside phosphoramidase
